chunk_id;halaman;entity_text;entity_label;start_char;end_char;confidence
000218-019;390-404;Rasulullah;PERSON;1231;1241;0.99
000218-020;390-404;Madinah;LOCATION;304;311;0.99
000218-020;390-404;Uyainah bin Hishn;PERSON;490;507;0.99
000218-020;390-404;Al-Harits bin Auf;PERSON;512;529;0.99
000218-020;390-404;Madinah;LOCATION;616;623;0.99
000218-020;390-404;Sa'd bin Mu'adz;PERSON;854;869;0.99
000218-020;390-404;Sa'd bin Ubaidah;PERSON;874;890;0.99
000218-020;390-404;Rasulullah;PERSON;936;946;0.99
000218-020;390-404;Madinah;LOCATION;1305;1312;0.99
000218-021;390-404;Madinah;LOCATION;58;65;0.99
000218-021;390-404;Nu'aim bin Mas ud bin Amir;PERSON;744;770;0.99
000218-021;390-404;Rasulullah;PERSON;796;806;0.99
000218-021;390-404;Rasulullah;PERSON;829;839;0.99
000218-022;390-404;Muhammad;PERSON;241;249;0.99
000218-022;390-404;Muhammad;PERSON;579;587;0.99
000218-022;390-404;Muhammad;PERSON;1158;1166;0.99
000218-022;390-404;Muhammad;PERSON;1247;1255;0.99
000218-022;390-404;Muhammad;PERSON;1352;1360;0.99
000218-023;390-404;Muhammad;PERSON;60;68;0.99
000218-023;390-404;Muhammad;PERSON;165;173;0.99
000218-023;390-404;bulan Syawwal 5 H;TIME;407;424;0.99
000218-023;390-404;Muhammad;PERSON;680;688;0.99
000218-023;390-404;hari Sabtu;TIME;797;807;0.99
000218-024;390-404;Muhammad;PERSON;458;466;0.99
000218-024;390-404;Rasulullah;PERSON;829;839;0.99
000218-025;390-404;Rasulullah;PERSON;355;365;0.99
000218-025;390-404;Khudzaifah bin Al-Yaman;PERSON;375;398;0.99
000218-025;390-404;Makkah;LOCATION;555;561;0.99
000218-025;390-404;Hudzaifah bin Al-Yaman;PERSON;563;585;0.99
000218-025;390-404;Makkah;LOCATION;646;652;0.99
000218-025;390-404;Madinah;LOCATION;966;973;0.99
000218-025;390-404;Perang Khandaq;EVENT;975;989;0.99
000218-025;390-404;tahun 5 H;TIME;1007;1016;0.99
000218-025;390-404;bulan Syawwal;TIME;1022;1035;0.99
000218-025;390-404;Rasulullah;PERSON;1105;1115;0.99
000218-025;390-404;bulan Syawwal;TIME;1283;1296;0.99
000218-025;390-404;bulan Dzul Qa'dah;TIME;1315;1332;0.99
000218-025;390-404;Ibnu Sa'd;PERSON;1349;1358;0.99
000218-025;390-404;Rasulullah;PERSON;1360;1370;0.99
000218-025;390-404;Khandaq;LOCATION;1384;1391;0.99
000218-025;390-404;hari Rabu;TIME;1397;1406;0.99
000218-025;390-404;bulan Dzul Qa'dah;TIME;1434;1451;0.99
000218-026;390-404;bulan Syawwal;TIME;103;116;0.99
000218-026;390-404;bulan Dzul Qa'dah;TIME;135;152;0.99
000218-026;390-404;Ibnu Sa'd;PERSON;169;178;0.99
000218-026;390-404;Rasulullah;PERSON;180;190;0.99
000218-026;390-404;Khandaq;LOCATION;204;211;0.99
000218-026;390-404;hari Rabu;TIME;217;226;0.99
000218-026;390-404;bulan Dzul Qa'dah;TIME;254;271;0.99
000218-026;390-404;Perang Khandaq;EVENT;306;320;0.99
000218-026;390-404;Perang Ahzab;EVENT;414;426;0.99
000218-026;390-404;Madinah;LOCATION;780;787;0.99
000218-026;390-404;Rasulullah;PERSON;901;911;0.99
000218-026;390-404;Perang Ahzab;EVENT;975;987;0.99
000219-001;405-411;Rasulullah;PERSON;29;39;0.99
000219-001;405-411;Madinah;LOCATION;51;58;0.99
000219-001;405-411;Ummu Salamah;PERSON;101;113;0.99
000219-001;405-411;Jibril;PERSON;115;121;0.99
000219-001;405-411;Jibril;PERSON;517;523;0.99
000219-001;405-411;Rasulullah;PERSON;563;573;0.99
000219-001;405-411;Madinah;LOCATION;748;755;0.99
000219-001;405-411;Ibnu Ummi;PERSON;774;783;0.99
000219-001;405-411;Ali bin Abi Thalib;PERSON;818;836;0.99
000219-001;405-411;Rasulullah;PERSON;1196;1206;0.99
000219-002;405-411;Ka'b bin Asad;PERSON;889;902;0.99
000219-002;405-411;Muhammad;PERSON;978;986;0.99
000219-003;405-411;Muhammad;PERSON;233;241;0.99
000219-003;405-411;Rasulullah;PERSON;378;388;0.99
000219-003;405-411;hari Sabtu;TIME;444;454;0.99
000219-003;405-411;Ka'b bin Asad;PERSON;527;540;0.99
000219-003;405-411;Rasulullah;PERSON;801;811;0.99
000219-003;405-411;Rasulullah;PERSON;1024;1034;0.99
000219-003;405-411;Abu Lubabah;PERSON;1059;1070;0.99
000219-003;405-411;Abu Lubabah;PERSON;1127;1138;0.99
000219-003;405-411;Abu Lubabah;PERSON;1191;1202;0.99
000219-003;405-411;Abu Lubabah;PERSON;1267;1278;0.99
000219-003;405-411;Abu Lubabah;PERSON;1411;1422;0.99
000219-004;405-411;Abu Lubabah;PERSON;93;104;0.99
000219-004;405-411;Abu Lubabah;PERSON;163;174;0.99
000219-004;405-411;Muhammad;PERSON;218;226;0.99
000219-004;405-411;Abu Lubabah;PERSON;454;465;0.99
000219-004;405-411;Rasulullah;PERSON;567;577;0.99
000219-004;405-411;Abu Lubabah;PERSON;840;851;0.99
000219-004;405-411;Abu Lubabah;PERSON;1095;1106;0.99
000219-004;405-411;Rasulullah;PERSON;1204;1214;0.99
000219-005;405-411;Perang Bani Quraizhah;EVENT;350;371;0.99
000219-005;405-411;Ali bin Abu Thalib;PERSON;542;560;0.99
000219-005;405-411;Az-Zubair bin Al-Awwam;PERSON;565;587;0.99
000219-005;405-411;Ali;PERSON;589;592;0.99
000219-005;405-411;Hamzah;PERSON;679;685;0.99
000219-005;405-411;Muhammad bin Salamah;PERSON;880;900;0.99
000219-005;405-411;Rasulullah;PERSON;1058;1068;0.99
000219-005;405-411;Rasulullah;PERSON;1092;1102;0.99
000219-006;405-411;Sa'd bin Mu'adz;PERSON;204;219;0.99
000219-006;405-411;Sa'd bin Mu'adz;PERSON;257;272;0.99
000219-006;405-411;Madinah;LOCATION;283;290;0.99
000219-006;405-411;Perang Ahzab;EVENT;371;383;0.99
000219-006;405-411;Rasulullah;PERSON;472;482;0.99
000219-006;405-411;Rasulullah;PERSON;581;591;0.99
000219-006;405-411;Sa'd bin Mu;PERSON;699;710;0.99
000219-006;405-411;Madinah;LOCATION;1007;1014;0.99
000219-007;405-411;Rasulullah;PERSON;157;167;0.99
000219-007;405-411;Rasulullah;PERSON;908;918;0.99
000219-007;405-411;binti Al-Harits;PERSON;990;1005;0.99
000219-007;405-411;Madinah;LOCATION;1078;1085;0.99
000219-007;405-411;Ka'b bin Asad;PERSON;1205;1218;0.99
000219-007;405-411;Ka'b;PERSON;1289;1293;0.99
000219-008;405-411;Ka'b bin Asad;PERSON;57;70;0.99
000219-008;405-411;Ka'b;PERSON;141;145;0.99
000219-008;405-411;Perang Ahzab;EVENT;938;950;0.99
000219-008;405-411;Huyai bin Akhthab;PERSON;958;975;0.99
000219-008;405-411;Ka'b bin Asad;PERSON;1121;1134;0.99
000219-008;405-411;Ka'b;PERSON;1194;1198;0.99
000219-008;405-411;Rasulullah;PERSON;1393;1403;0.99
000219-009;405-411;Rasulullah;PERSON;103;113;0.99
000219-009;405-411;Khalad bin Suwaid;PERSON;640;657;0.99
000219-009;405-411;Rasulullah;PERSON;732;742;0.99
000219-009;405-411;Athiyyah;PERSON;914;922;0.99
000219-009;405-411;Tsabit bin Qaiz;PERSON;1004;1019;0.99
000219-009;405-411;Rasulullah;PERSON;1037;1047;0.99
000219-009;405-411;Az-Zabir bin Batha;PERSON;1053;1071;0.99
000219-009;405-411;Perang Bu'ats;EVENT;1138;1151;0.99
000219-009;405-411;Tsabit bin Qaiz;PERSON;1190;1205;0.99
000219-010;405-411;Tsabit bin Qaiz;PERSON;27;42;0.99
000219-010;405-411;Rasulullah;PERSON;53;63;0.99
000219-010;405-411;Abdurrahman bin Az-Zabir;PERSON;489;513;0.99
000219-010;405-411;Ummul Mundzir;PERSON;594;607;0.99
000219-010;405-411;Salma binti Qaiz;PERSON;608;624;0.99
000219-010;405-411;Rifa;PERSON;679;683;0.99
000219-010;405-411;bin Samwal;PERSON;688;698;0.99
000219-010;405-411;Muhammad bin Maslamah;PERSON;1015;1036;0.99
000219-010;405-411;Rasulullah;PERSON;1135;1145;0.99
000219-010;405-411;Sa'd bin Zaid;PERSON;1369;1382;0.99
000219-010;405-411;Najd;LOCATION;1410;1414;0.99
000219-011;405-411;Sa'd bin Zaid;PERSON;31;44;0.99
000219-011;405-411;Najd;LOCATION;72;76;0.99
000219-011;405-411;Rasulullah;PERSON;132;142;0.99
000219-011;405-411;Raihanah binti Amr bin Junafah;PERSON;198;228;0.99
000219-011;405-411;tahun 6 H;TIME;369;378;0.99
000219-011;405-411;Sa'd bin Mu'adz;PERSON;534;549;0.99
000219-011;405-411;Perang Ahzab;EVENT;603;615;0.99
000219-011;405-411;Sa'd bin Mu'adz;PERSON;1345;1360;0.99
000219-012;405-411;Sa'd bin Mu'adz;PERSON;105;120;0.99
000219-012;405-411;Jabir;PERSON;197;202;0.99
000219-012;405-411;Rasulullah;PERSON;210;220;0.99
000219-012;405-411;Sa'd bin Mu'adz;PERSON;288;303;0.99
000219-012;405-411;Sa'd bin Mu'adz;PERSON;390;405;0.99
000219-012;405-411;Rasulullah;PERSON;473;483;0.99
000219-012;405-411;Khallad bin Suwaid;PERSON;622;640;0.99
000219-012;405-411;Abu Sinan bin Minshan;PERSON;775;796;0.99
000219-012;405-411;Abu Lubabah;PERSON;825;836;0.99
000219-012;405-411;Abu Lubabah;PERSON;1104;1115;0.99
000219-012;405-411;Ummu Salamah;PERSON;1161;1173;0.99
000219-012;405-411;Ummu Salamah;PERSON;1174;1186;0.99
000219-012;405-411;Abu Lubabah;PERSON;1235;1246;0.99
000219-012;405-411;Abu Lubabah;PERSON;1349;1360;0.99
000219-013;405-411;Abu Lubabah;PERSON;102;113;0.99
000219-013;405-411;Ummu Salamah;PERSON;159;171;0.99
000219-013;405-411;Ummu Salamah;PERSON;172;184;0.99
000219-013;405-411;Abu Lubabah;PERSON;233;244;0.99
000219-013;405-411;Abu Lubabah;PERSON;347;358;0.99
000219-013;405-411;Abu Lubabah;PERSON;391;402;0.99
000219-013;405-411;Rasulullah;PERSON;469;479;0.99
000219-013;405-411;bulan Dzul Qa'dah 5 H;TIME;612;633;0.99
000219-013;405-411;Perang Ahzab;EVENT;724;736;0.99
000219-013;405-411;Ibnu Hisyam;PERSON;1049;1060;0.99
000220-001;412-414;Sallam bin Abul Huqaiq;PERSON;0;22;0.99
000220-001;412-414;Abu Rafi;PERSON;49;57;0.99
000220-001;412-414;Rasulullah;PERSON;279;289;0.99
000220-001;412-414;Sallam bin Abul Huqaiq;PERSON;419;441;0.99
000220-001;412-414;Ka'b bin Al-Asyraf;PERSON;500;518;0.99
000220-001;412-414;Rasulullah;PERSON;718;728;0.99
000220-001;412-414;Abdullah bin Atik;PERSON;912;929;0.99
000220-001;412-414;Khaibar;LOCATION;954;961;0.99
000220-001;412-414;Abu Raf;PERSON;989;996;0.99
000220-001;412-414;Abdullah bin Atik;PERSON;1151;1168;0.99
000220-002;412-414;Abdullah bin Atik;PERSON;197;214;0.99
000220-002;412-414;Abu Raff;PERSON;413;421;0.99
000220-002;412-414;Abu Rafi;PERSON;801;809;0.99
000220-002;412-414;Abu Rafi;PERSON;960;968;0.99
000220-002;412-414;Abu Rafi;PERSON;1300;1308;0.99
000220-003;412-414;Abu Rafi;PERSON;131;139;0.99
000220-003;412-414;Abu Rafi;PERSON;1051;1059;0.99
000220-003;412-414;Hijaz;LOCATION;1086;1091;0.99
000220-003;412-414;Abu Rafi;PERSON;1185;1193;0.99
000220-004;412-414;Ibnu Ishaq;PERSON;238;248;0.99
000220-004;412-414;Abu Rafi;PERSON;305;313;0.99
000220-004;412-414;Abu Rafi;PERSON;374;382;0.99
000220-004;412-414;Abdullah bin Unais;PERSON;391;409;0.99
000220-004;412-414;Abdullah bin Atik;PERSON;510;527;0.99
000220-004;412-414;Abdullah bin Atik;PERSON;918;935;0.99
000220-004;412-414;Rasulullah;PERSON;951;961;0.99
000220-004;412-414;bulan Dzul Qa'dah;TIME;991;1008;0.99
000220-004;412-414;Dzul Hijjah;TIME;1014;1025;0.99
000220-004;412-414;Perang Ahzab;EVENT;1038;1050;0.99
000221-001;414-415;Perang Ahzab;EVENT;63;75;0.99
000221-001;414-415;Najd;LOCATION;225;229;0.99
000221-001;414-415;Madinah;LOCATION;257;264;0.99
000221-001;414-415;Bakr bin Kilab;PERSON;361;375;0.99
000221-001;414-415;Madinah;LOCATION;560;567;0.99
000221-001;414-415;Tsumamah bin Ustal;PERSON;583;601;0.99
000221-001;414-415;Musailamah;PERSON;685;695;0.99
000221-001;414-415;Madinah;LOCATION;740;747;0.99
000221-001;414-415;Muhammad;PERSON;883;891;0.99
000221-002;414-415;Makkah;LOCATION;684;690;0.99
000221-002;414-415;Muhammad;PERSON;844;852;0.99
000221-002;414-415;Rasulullah;PERSON;957;967;0.99
000221-002;414-415;Makkah;LOCATION;1043;1049;0.99
000221-002;414-415;Makkah;LOCATION;1188;1194;0.99
000221-002;414-415;Rasulullah;PERSON;1309;1319;0.99
000221-002;414-415;Makkah;LOCATION;1433;1439;0.99
000222-001;415-416;Hijaz;LOCATION;133;138;0.99
000222-001;415-416;Makkah;LOCATION;161;167;0.99
000222-001;415-416;bulan Rabi'ul Awwal;TIME;650;669;0.99
000222-001;415-416;Madinah;LOCATION;723;730;0.99
000222-001;415-416;Ibnu Ummi;PERSON;749;758;0.99
000222-001;415-416;Syam;LOCATION;841;845;0.99
000222-002;415-416;Madinah;LOCATION;289;296;0.99
000223-001;416-418;Rasulullah;PERSON;12;22;0.99
000223-001;416-418;Ukkasyah bin Mihshan;PERSON;102;122;0.99
000223-001;416-418;bulan Rabi'ul Awwal 6 H;TIME;140;163;0.99
000223-001;416-418;Madinah;LOCATION;384;391;0.99
000223-001;416-418;Muhammad bin Maslamah;PERSON;410;431;0.99
000223-001;416-418;bulan Rabi'ul Awwal;TIME;454;473;0.99
000223-001;416-418;Rabi'ul Akhir;TIME;479;492;0.99
000223-001;416-418;Muhammad bin Maslamah;PERSON;696;717;0.99
000223-001;416-418;Abu Ubaidah bin Al-Jarrah;PERSON;779;804;0.99
000223-001;416-418;Muhammad bin Maslamah;PERSON;901;922;0.99
000223-001;416-418;Abu Ubaidah;PERSON;1053;1064;0.99
000223-001;416-418;Zaid bin Haritsah;PERSON;1311;1328;0.99
000223-001;416-418;bulan Rabi'ul Akhir 6 H;TIME;1346;1369;0.99
000223-002;416-418;Zaid bin Haritsah;PERSON;65;82;0.99
000223-002;416-418;bulan Rabi'ul Akhir 6 H;TIME;100;123;0.99
000223-002;416-418;Halimah;PERSON;293;300;0.99
000223-002;416-418;Madinah;LOCATION;462;469;0.99
000223-002;416-418;Zaid bin Haritsah;PERSON;553;570;0.99
000223-002;416-418;Abul Ash;PERSON;714;722;0.99
000223-002;416-418;Rasulullah;PERSON;744;754;0.99
000223-002;416-418;Abul Ash;PERSON;783;791;0.99
000223-002;416-418;Zainab;PERSON;830;836;0.99
000223-002;416-418;Zainab;PERSON;931;937;0.99
000223-002;416-418;Zainab;PERSON;1001;1007;0.99
000223-002;416-418;Rasulullah;PERSON;1037;1047;0.99
000223-003;416-418;Rasulullah;PERSON;5;15;0.99
000223-003;416-418;Abul Ash;PERSON;179;187;0.99
000223-003;416-418;Makkah;LOCATION;204;210;0.99
000223-003;416-418;Madinah;LOCATION;359;366;0.99
000223-003;416-418;Madinah;LOCATION;379;386;0.99
000223-003;416-418;Rasulullah;PERSON;388;398;0.99
000223-003;416-418;Zainab;PERSON;411;417;0.99
000223-003;416-418;Abul Ash;PERSON;425;433;0.99
000223-003;416-418;Abul Ash;PERSON;955;963;0.99
000223-003;416-418;Fathu Makkah;EVENT;1011;1023;0.99
000223-003;416-418;Zainab;PERSON;1072;1078;0.99
000223-003;416-418;Abu Bashir;PERSON;1266;1276;0.99
000223-003;416-418;Zaid bin Haritsah;PERSON;1380;1397;0.99
000223-003;416-418;bulan Jumadil Akhir 6 H;TIME;1424;1447;0.99
000223-004;416-418;Zaid;PERSON;150;154;0.99
000223-004;416-418;Madinah;LOCATION;218;225;0.99
000223-004;416-418;Zaid bin Haritsah;PERSON;263;280;0.99
000223-004;416-418;bulan Rajab 6 H;TIME;300;315;0.99
000223-004;416-418;Zaid bin Haritsah;PERSON;561;578;0.99
000223-004;416-418;bulan Rajab 8 H;TIME;663;678;0.99
000223-004;416-418;Hudaibiyah;LOCATION;724;734;0.99
000223-004;416-418;Jabir;PERSON;736;741;0.99
000223-004;416-418;Rasulullah;PERSON;755;765;0.99
000223-004;416-418;Abu Ubaidah;PERSON;823;834;0.99
000223-004;416-418;Abu Ubaidah;PERSON;1145;1156;0.99
000223-005;416-418;Abu Ubaidah;PERSON;176;187;0.99
000223-005;416-418;Madinah;LOCATION;465;472;0.99
000223-005;416-418;Jabir;PERSON;718;723;0.99
000223-005;416-418;Hudaibiyah;LOCATION;776;786;0.99
000223-005;416-418;perjanjian Hudaibiyah;EVENT;865;886;0.99
000224-001;419-420;bulan Sya'ban 6 H;TIME;530;547;0.99
000224-001;419-420;Al-Harits bin Abu Dhirar;PERSON;670;694;0.99
000224-001;419-420;Buraidah bin Al-Hushaib;PERSON;767;790;0.99
000224-001;419-420;Al-Harits bin Al-Dhirar;PERSON;882;905;0.99
000224-001;419-420;Rasulullah;PERSON;1001;1011;0.99
000224-001;419-420;bulan 213;TIME;1192;1201;0.99
000224-001;419-420;Zainab;PERSON;1355;1361;0.99
000224-001;419-420;Abul Ash;PERSON;1413;1421;0.99
000224-002;419-420;Zainab;PERSON;49;55;0.99
000224-002;419-420;Abul Ash;PERSON;107;115;0.99
000224-002;419-420;Sa'd bin Muadz;PERSON;175;189;0.99
000224-002;419-420;Sa'd bin Ubadah;PERSON;194;209;0.99
000224-002;419-420;Sa'd bin Mu'adz;PERSON;306;321;0.99
000224-002;419-420;Ibnu Ishaq;PERSON;414;424;0.99
000224-002;419-420;Ubaidillah bin Abdullah bin Utbah;PERSON;490;523;0.99
000224-002;419-420;Aisyah;PERSON;530;536;0.99
000224-002;419-420;Sa'd bin Mu'adz;PERSON;577;592;0.99
000224-002;419-420;Usaid bin Hudhair;PERSON;606;623;0.99
000224-002;419-420;Abu Muhammad bin Hazm;PERSON;633;654;0.99
000224-002;419-420;Muhammad;PERSON;746;754;0.99
000224-002;419-420;Ibnul Qayyim;PERSON;791;803;0.99
000224-002;419-420;tahun 5 H;TIME;854;863;0.99
000224-002;419-420;Sya'ban;TIME;972;979;0.99
000224-002;419-420;Madinah;LOCATION;1133;1140;0.99
000224-002;419-420;Zaid bin Haritsah;PERSON;1159;1176;0.99
000224-002;419-420;Abu Dzarr;PERSON;1213;1222;0.99
000224-002;419-420;Numailah bin Abdullah;PERSON;1250;1271;0.99
000224-002;419-420;Al-Harits bin Abu Dhirar;PERSON;1283;1307;0.99
000224-003;419-420;Al-Harits bin Abu Dhirar;PERSON;69;93;0.99
000224-003;419-420;Rasulullah;PERSON;130;140;0.99
000224-003;419-420;Rasulullah;PERSON;310;320;0.99
000224-003;419-420;Abu Bakar;PERSON;491;500;0.99
000224-003;419-420;Sa'd bin Ubadah;PERSON;538;553;0.99
000224-003;419-420;Rasulullah;PERSON;621;631;0.99
000224-003;419-420;Ibnul Qayyim;PERSON;1099;1111;0.99
000224-003;419-420;Rasulullah;PERSON;1178;1188;0.99
000224-003;419-420;Juwairiyah binti Al-Harits;PERSON;1295;1321;0.99
000224-003;419-420;Tsabit bin Qais;PERSON;1409;1424;0.99
000224-004;419-420;Rasulullah;PERSON;50;60;0.99
000224-004;419-420;Rasulullah;PERSON;262;272;0.99
000224-004;419-420;Abdullah bin Ubay bin Salul;PERSON;377;404;0.99
000225-001;420-424;Abdullah bin Ubay;PERSON;33;50;0.99
000225-001;420-424;Rasulullah;PERSON;130;140;0.99
000225-001;420-424;Madinah;LOCATION;463;470;0.99
000225-001;420-424;Rasulullah;PERSON;509;519;0.99
000225-001;420-424;Sa'd bin Ubadah;PERSON;555;570;0.99
000225-001;420-424;Abdullah bin Ubay;PERSON;626;643;0.99
000225-001;420-424;Abdullah bin Ubay;PERSON;917;934;0.99
000225-001;420-424;Perang Badr;EVENT;1091;1102;0.99
000225-002;420-424;Perang Uhud;EVENT;227;238;0.99
000225-002;420-424;Rasulullah;PERSON;543;553;0.99
000225-002;420-424;Rasulullah;PERSON;574;584;0.99
000225-002;420-424;Rasulullah;PERSON;734;744;0.99
000225-002;420-424;Perang Uhud;EVENT;777;788;0.99
000225-002;420-424;Ibnu Hisyam;PERSON;1240;1251;0.99
000225-003;420-424;Rasulullah;PERSON;35;45;0.99
000225-003;420-424;Abdullah bin Ubay;PERSON;89;106;0.99
000225-003;420-424;Perang Ahzab;EVENT;543;555;0.99
000225-003;420-424;Rasulullah;PERSON;1123;1133;0.99
000225-004;420-424;Rasulullah;PERSON;390;400;0.99
000225-004;420-424;Madinah;LOCATION;509;516;0.99
000225-004;420-424;Abdullah bin Ubay;PERSON;677;694;0.99
000225-004;420-424;Perang Ahzab;EVENT;746;758;0.99
000225-004;420-424;Rasulullah;PERSON;765;775;0.99
000225-004;420-424;Zainab binti Jahsy;PERSON;800;818;0.99
000225-004;420-424;Zaid bin Haritsah;PERSON;843;860;0.99
000225-004;420-424;Zainab;PERSON;1090;1096;0.99
000225-004;420-424;Zainab;PERSON;1208;1214;0.99
000225-004;420-424;Zainab;PERSON;1388;1394;0.99
000225-005;420-424;Zainab;PERSON;0;6;0.99
000225-005;420-424;Zainab;PERSON;80;86;0.99
000225-005;420-424;Muhammad;PERSON;243;251;0.99
000225-005;420-424;Zainab;PERSON;260;266;0.99
000225-005;420-424;Zaid;PERSON;381;385;0.99
000225-005;420-424;Zaid;PERSON;395;399;0.99
000225-005;420-424;Zainab;PERSON;411;417;0.99
000225-005;420-424;Muhammad;PERSON;437;445;0.99
000225-005;420-424;Perang Bani Mushthaliq;EVENT;1142;1164;0.99
000225-005;420-424;Rasulullah;PERSON;1177;1187;0.99
000226-001;424-429;Perang Bani Mushthaliq;EVENT;5;27;0.99
000226-001;424-429;Madinah;LOCATION;654;661;0.99
000226-001;424-429;Rasulullah;PERSON;760;770;0.99
000226-001;424-429;Umar bin Al-Khaththab;PERSON;880;901;0.99
000226-001;424-429;Sinan bin Wabar;PERSON;1000;1015;0.99
000226-001;424-429;Abdullah bin Ubay;PERSON;1201;1218;0.99
000226-001;424-429;Zaid bin Arqam;PERSON;1275;1289;0.99
000226-001;424-429;Abdullah bin Ubay;PERSON;1331;1348;0.99
000226-002;424-429;Abdullah bin Ubay;PERSON;0;17;0.99
000226-002;424-429;Madinah;LOCATION;280;287;0.99
000226-002;424-429;Zaid bin Arqam;PERSON;681;695;0.99
000226-002;424-429;Abdullah bin Ubay;PERSON;727;744;0.99
000226-002;424-429;Umar bin Al-Khaththab;PERSON;806;827;0.99
000226-002;424-429;Abbad bin Bisri;PERSON;870;885;0.99
000226-002;424-429;Umar;PERSON;943;947;0.99
000226-002;424-429;Muhammad;PERSON;980;988;0.99
000226-002;424-429;Usaid bin Hudhair;PERSON;1171;1188;0.99
000226-002;424-429;Abdullah bin Ubay;PERSON;1396;1413;0.99
000226-003;424-429;Abdullah bin Ubay;PERSON;24;41;0.99
000226-003;424-429;Usaid;PERSON;68;73;0.99
000226-003;424-429;Madinah;LOCATION;149;156;0.99
000226-003;424-429;Rasulullah;PERSON;250;260;0.99
000226-003;424-429;Rasulullah;PERSON;420;430;0.99
000226-003;424-429;Zaid bin Arqam;PERSON;1086;1100;0.99
000226-003;424-429;Rasulullah;PERSON;1140;1150;0.99
000226-003;424-429;Abdullah bin Ubay;PERSON;1153;1170;0.99
000226-003;424-429;Zaid;PERSON;1270;1274;0.99
000226-003;424-429;Rasulullah;PERSON;1328;1338;0.99
000226-003;424-429;Abdullah bin Ubay;PERSON;1400;1417;0.99
000226-003;424-429;Zaid;PERSON;1466;1470;0.99
000226-004;424-429;Rasulullah;PERSON;52;62;0.99
000226-004;424-429;Abdullah bin Ubay;PERSON;124;141;0.99
000226-004;424-429;Zaid;PERSON;190;194;0.99
000226-004;424-429;Zaid bin Arqam;PERSON;206;220;0.99
000226-004;424-429;Abdullah bin Abdullah bin Ubay;PERSON;558;588;0.99
000226-004;424-429;Madinah;LOCATION;714;721;0.99
000226-004;424-429;Abdullah bin Ubay;PERSON;767;784;0.99
000226-004;424-429;Rasulullah;PERSON;865;875;0.99
000226-004;424-429;Rasulullah;PERSON;967;977;0.99
000226-004;424-429;Abdullah bin Abdullah bin Ubay;PERSON;1059;1089;0.99
000226-004;424-429;Rasulullah;PERSON;1120;1130;0.99
000226-004;424-429;Aisyah;PERSON;1348;1354;0.99
000226-004;424-429;Rasulullah;PERSON;1379;1389;0.99
000226-005;424-429;Aisyah;PERSON;18;24;0.99
000226-005;424-429;Rasulullah;PERSON;49;59;0.99
000226-005;424-429;Aisyah;PERSON;290;296;0.99
000226-005;424-429;Aisyah;PERSON;502;508;0.99
000226-005;424-429;Aisyah;PERSON;624;630;0.99
000226-005;424-429;Aisyah;PERSON;904;910;0.99
000226-005;424-429;Ibnu Hisyam;PERSON;995;1006;0.99
000226-005;424-429;Aisyah;PERSON;1340;1346;0.99
000226-005;424-429;Shafwan bin Al-Mu'aththal;PERSON;1411;1436;0.99
000226-006;424-429;Shafwan bin Al-Mu'aththal;PERSON;40;65;0.99
000226-006;424-429;Rasulullah;PERSON;124;134;0.99
000226-006;424-429;Aisyah;PERSON;242;248;0.99
000226-006;424-429;Aisyah;PERSON;374;380;0.99
000226-006;424-429;Aisyah;PERSON;401;407;0.99
000226-006;424-429;Aisyah;PERSON;476;482;0.99
000226-006;424-429;Aisyah;PERSON;716;722;0.99
000226-006;424-429;Abdullah bin Ubay;PERSON;821;838;0.99
000226-006;424-429;Abdullah bin Ubay;PERSON;1075;1092;0.99
000226-006;424-429;Madinah;LOCATION;1182;1189;0.99
000226-006;424-429;Rasulullah;PERSON;1276;1286;0.99
000226-007;424-429;Ali bin Abu Thalib;PERSON;91;109;0.99
000226-007;424-429;Aisyah;PERSON;149;155;0.99
000226-007;424-429;Ali;PERSON;188;191;0.99
000226-007;424-429;Usamah;PERSON;286;292;0.99
000226-007;424-429;Abdullah bin Ubay;PERSON;508;525;0.99
