text_id,id,token,predicted_label,halaman
000226-005,000226-005.096,muda,O,424-429
000226-005,000226-005.097,dan,O,424-429
000226-005,000226-005.098,tidak,O,424-429
000226-005,000226-005.099,gemuk.,O,424-429
000226-005,000226-005.100,Karena,O,424-429
000226-005,000226-005.101,yang,O,424-429
000226-005,000226-005.102,mengangkat,O,424-429
000226-005,000226-005.103,sekedup,O,424-429
000226-005,000226-005.104,itu,O,424-429
000226-005,000226-005.105,orang,O,424-429
000226-005,000226-005.106,"banyak,",O,424-429
000226-005,000226-005.107,tentu,O,424-429
000226-005,000226-005.108,saja,O,424-429
000226-005,000226-005.109,mereka,O,424-429
000226-005,000226-005.110,merasa,O,424-429
000226-005,000226-005.111,ringan.,O,424-429
000226-005,000226-005.112,Andaikata,O,424-429
000226-005,000226-005.113,yang,O,424-429
000226-005,000226-005.114,mengangkatnya,O,424-429
000226-005,000226-005.115,satu,O,424-429
000226-005,000226-005.116,atau,O,424-429
000226-005,000226-005.117,dua,O,424-429
000226-005,000226-005.118,"orang,",O,424-429
000226-005,000226-005.119,tentu,O,424-429
000226-005,000226-005.120,mereka,O,424-429
000226-005,000226-005.121,akan,O,424-429
000226-005,000226-005.122,merasakan,O,424-429
000226-005,000226-005.123,beratnya.,O,424-429
000226-005,000226-005.124,Setelah,O,424-429
000226-005,000226-005.125,kalung,O,424-429
000226-005,000226-005.126,yang,O,424-429
000226-005,000226-005.127,dicari-cari,O,424-429
000226-005,000226-005.128,"ketemu,",O,424-429
000226-005,000226-005.129,Aisyah,B_PERSON,424-429
000226-005,000226-005.130,kembali,O,424-429
000226-005,000226-005.131,lagi,O,424-429
000226-005,000226-005.132,ke,O,424-429
000226-005,000226-005.133,tempat,O,424-429
000226-005,000226-005.134,215,O,424-429
000226-005,000226-005.135,Shahih,O,424-429
000226-005,000226-005.136,"Al-Bukhari,",O,424-429
000226-005,000226-005.137,"1/499,",O,424-429
000226-005,000226-005.138,2/727-729;,O,424-429
000226-005,000226-005.139,Sirah,O,424-429
000226-005,000226-005.140,"An-Nabawiyah,",O,424-429
000226-005,000226-005.141,Ibnu,B_PERSON,424-429
000226-005,000226-005.142,"Hisyam,",I_PERSON,424-429
000226-005,000226-005.143,2/290-292,O,424-429
000226-005,000226-005.144,"persinggahan,",O,424-429
000226-005,000226-005.145,dan,O,424-429
000226-005,000226-005.146,tak,O,424-429
000226-005,000226-005.147,seorang,O,424-429
000226-005,000226-005.148,pun,O,424-429
000226-005,000226-005.149,ada,O,424-429
000226-005,000226-005.150,di,O,424-429
000226-005,000226-005.151,sana.,O,424-429
000226-005,000226-005.152,Maka,O,424-429
000226-005,000226-005.153,dia,O,424-429
000226-005,000226-005.154,duduk,O,424-429
000226-005,000226-005.155,saja,O,424-429
000226-005,000226-005.156,di,O,424-429
000226-005,000226-005.157,tempat,O,424-429
000226-005,000226-005.158,itu.,O,424-429
000226-005,000226-005.159,Menurut,O,424-429
000226-005,000226-005.160,"perkiraannya,",O,424-429
000226-005,000226-005.161,mereka,O,424-429
000226-005,000226-005.162,pasti,O,424-429
000226-005,000226-005.163,akan,O,424-429
000226-005,000226-005.164,mencarinya,O,424-429
000226-005,000226-005.165,jika,O,424-429
000226-005,000226-005.166,tidak,O,424-429
000226-005,000226-005.167,mendapatkan,O,424-429
000226-005,000226-005.168,dirinya,O,424-429
000226-005,000226-005.169,di,O,424-429
000226-005,000226-005.170,dalam,O,424-429
000226-005,000226-005.171,sekedup.,O,424-429
000226-005,000226-005.172,Allah,O,424-429
000226-005,000226-005.173,berkuasa,O,424-429
000226-005,000226-005.174,atas,O,424-429
000226-005,000226-005.175,segala-galanya,O,424-429
000226-005,000226-005.176,mengatur,O,424-429
000226-005,000226-005.177,urusan,O,424-429
000226-005,000226-005.178,dari,O,424-429
000226-005,000226-005.179,atas,O,424-429
000226-005,000226-005.180,Arsy-Nya,O,424-429
000226-005,000226-005.181,seperti,O,424-429
000226-005,000226-005.182,yang,O,424-429
000226-005,000226-005.183,dikehendaki-Nya.,O,424-429
000226-005,000226-005.184,Karena,O,424-429
000226-005,000226-005.185,rasa,O,424-429
000226-005,000226-005.186,kantuk,O,424-429
000226-005,000226-005.187,yang,O,424-429
000226-005,000226-005.188,tak,O,424-429
000226-005,000226-005.189,"terbendung,",O,424-429
000226-005,000226-005.190,Aisyah,B_PERSON,424-429
000226-005,000226-005.191,tertidur,O,424-429
000226-005,000226-005.192,di,O,424-429
000226-005,000226-005.193,tempat,O,424-429
000226-005,000226-005.194,itu.,O,424-429
000226-005,000226-005.195,Dia,O,424-429
000226-005,000226-005.196,baru,O,424-429
000226-005,000226-005.197,terbangun,O,424-429
000226-005,000226-005.198,karena,O,424-429
000226-005,000226-005.199,terusik,O,424-429
000226-005,000226-005.200,suara,O,424-429
000226-005,000226-005.201,Shafwan,B_PERSON,424-429
000226-005,000226-005.202,bin,I_PERSON,424-429
000226-005,000226-005.203,"Al-Mu'aththal,",I_PERSON,424-429
000226-005,000226-005.204,"""Inna",O,424-429
000226-005,000226-005.205,lillahi,O,424-429
000226-005,000226-005.206,wa,O,424-429
000226-005,000226-005.207,inna,O,424-429
000226-005,000226-005.208,ilahi,O,424-429
000226-005,000226-005.209,Raji,O,424-429
000226-005,000226-005.210,'un.,O,424-429
000226-006,000226-006.001,Dia,O,424-429
000226-006,000226-006.002,baru,O,424-429
000226-006,000226-006.003,terbangun,O,424-429
000226-006,000226-006.004,karena,O,424-429
000226-006,000226-006.005,terusik,O,424-429
000226-006,000226-006.006,suara,O,424-429
000226-006,000226-006.007,Shafwan,B_PERSON,424-429
000226-006,000226-006.008,bin,I_PERSON,424-429
000226-006,000226-006.009,"Al-Mu'aththal,",I_PERSON,424-429
000226-006,000226-006.010,"""Inna",O,424-429
000226-006,000226-006.011,lillahi,O,424-429
000226-006,000226-006.012,wa,O,424-429
000226-006,000226-006.013,inna,O,424-429
000226-006,000226-006.014,ilahi,O,424-429
000226-006,000226-006.015,Raji,O,424-429
000226-006,000226-006.016,'un.,O,424-429
000226-006,000226-006.017,Bukankah,O,424-429
000226-006,000226-006.018,ini,O,424-429
000226-006,000226-006.019,istri,O,424-429
000226-006,000226-006.020,Rasulullah,B_PERSON,424-429
000226-006,000226-006.021,"?""",O,424-429
000226-006,000226-006.022,Shafwan,O,424-429
000226-006,000226-006.023,tertinggal,O,424-429
000226-006,000226-006.024,dari,O,424-429
000226-006,000226-006.025,rombongan,O,424-429
000226-006,000226-006.026,"pasukan,",O,424-429
000226-006,000226-006.027,karena,O,424-429
000226-006,000226-006.028,dia,O,424-429
000226-006,000226-006.029,orang,O,424-429
000226-006,000226-006.030,yang,O,424-429
000226-006,000226-006.031,ngantukan.,O,424-429
000226-006,000226-006.032,Dia,O,424-429
000226-006,000226-006.033,bisa,O,424-429
000226-006,000226-006.034,tahu,O,424-429
000226-006,000226-006.035,bahwa,O,424-429
000226-006,000226-006.036,dia,O,424-429
000226-006,000226-006.037,itu,O,424-429
000226-006,000226-006.038,"Aisyah,",B_PERSON,424-429
000226-006,000226-006.039,karena,O,424-429
000226-006,000226-006.040,memang,O,424-429
000226-006,000226-006.041,dia,O,424-429
000226-006,000226-006.042,pernah,O,424-429
000226-006,000226-006.043,melihatnya,O,424-429
000226-006,000226-006.044,sebelum,O,424-429
000226-006,000226-006.045,turun,O,424-429
000226-006,000226-006.046,ayat,O,424-429
000226-006,000226-006.047,hijab.,O,424-429
000226-006,000226-006.048,Setelah,O,424-429
000226-006,000226-006.049,mengucapkan,O,424-429
000226-006,000226-006.050,"Istirja',",O,424-429
000226-006,000226-006.051,dia,O,424-429
000226-006,000226-006.052,mendekatkan,O,424-429
000226-006,000226-006.053,ontanya,O,424-429
000226-006,000226-006.054,ke,O,424-429
000226-006,000226-006.055,sisi,O,424-429
000226-006,000226-006.056,Aisyah,B_PERSON,424-429
000226-006,000226-006.057,dan,O,424-429
000226-006,000226-006.058,menderumkannya.,O,424-429
000226-006,000226-006.059,Aisyah,B_PERSON,424-429
000226-006,000226-006.060,naik,O,424-429
000226-006,000226-006.061,ke,O,424-429
000226-006,000226-006.062,atas,O,424-429
000226-006,000226-006.063,onta,O,424-429
000226-006,000226-006.064,dan,O,424-429
000226-006,000226-006.065,tidak,O,424-429
000226-006,000226-006.066,berkata,O,424-429
000226-006,000226-006.067,sepatah,O,424-429
000226-006,000226-006.068,kata,O,424-429
000226-006,000226-006.069,pun,O,424-429
000226-006,000226-006.070,"kepadanya,",O,424-429
000226-006,000226-006.071,dan,O,424-429
000226-006,000226-006.072,Aisyah,B_PERSON,424-429
000226-006,000226-006.073,juga,O,424-429
000226-006,000226-006.074,tidak,O,424-429
000226-006,000226-006.075,mendengar,O,424-429
000226-006,000226-006.076,sepatah,O,424-429
000226-006,000226-006.077,kata,O,424-429
000226-006,000226-006.078,pun,O,424-429
000226-006,000226-006.079,dari,O,424-429
000226-006,000226-006.080,Shafwan,O,424-429
000226-006,000226-006.081,kecuali,O,424-429
000226-006,000226-006.082,istirja,O,424-429
000226-006,000226-006.083,'nya.,O,424-429
000226-006,000226-006.084,Kemudian,O,424-429
000226-006,000226-006.085,dia,O,424-429
000226-006,000226-006.086,menuntun,O,424-429
000226-006,000226-006.087,ontanya,O,424-429
000226-006,000226-006.088,hingga,O,424-429
000226-006,000226-006.089,dapat,O,424-429
000226-006,000226-006.090,menyusul,O,424-429
000226-006,000226-006.091,rombongan,O,424-429
000226-006,000226-006.092,pasukan,O,424-429
000226-006,000226-006.093,yang,O,424-429
000226-006,000226-006.094,saat,O,424-429
000226-006,000226-006.095,itu,O,424-429
000226-006,000226-006.096,sedang,O,424-429
000226-006,000226-006.097,singgah,O,424-429
000226-006,000226-006.098,di,O,424-429
000226-006,000226-006.099,Nahruzh,O,424-429
000226-006,000226-006.100,Zhahirah.,O,424-429
000226-006,000226-006.101,Saat,O,424-429
000226-006,000226-006.102,melihat,O,424-429
000226-006,000226-006.103,kedatangan,O,424-429
000226-006,000226-006.104,Shafwan,O,424-429
000226-006,000226-006.105,bersama,O,424-429
000226-006,000226-006.106,"Aisyah,",B_PERSON,424-429
000226-006,000226-006.107,orang-orang,O,424-429
000226-006,000226-006.108,berbicara,O,424-429
000226-006,000226-006.109,kasak,O,424-429
000226-006,000226-006.110,"kusuk,",O,424-429
000226-006,000226-006.111,masing-masing,O,424-429
000226-006,000226-006.112,dengan,O,424-429
000226-006,000226-006.113,versinya.,O,424-429
000226-006,000226-006.114,Musuh,O,424-429
000226-006,000226-006.115,Allah,O,424-429
000226-006,000226-006.116,yang,O,424-429
000226-006,000226-006.117,paling,O,424-429
000226-006,000226-006.118,"jahat,",O,424-429
000226-006,000226-006.119,Abdullah,B_PERSON,424-429
000226-006,000226-006.120,bin,I_PERSON,424-429
000226-006,000226-006.121,Ubay,I_PERSON,424-429
000226-006,000226-006.122,menghembuskan,O,424-429
000226-006,000226-006.123,nafas,O,424-429
000226-006,000226-006.124,"panjang,",O,424-429
000226-006,000226-006.125,menyemburkan,O,424-429
000226-006,000226-006.126,kemunafikan,O,424-429
000226-006,000226-006.127,dan,O,424-429
000226-006,000226-006.128,kedengkian,O,424-429
000226-006,000226-006.129,dan,O,424-429
000226-006,000226-006.130,mengeram,O,424-429
000226-006,000226-006.131,di,O,424-429
000226-006,000226-006.132,antara,O,424-429
000226-006,000226-006.133,tulang-tulang,O,424-429
000226-006,000226-006.134,rusuknya.,O,424-429
000226-006,000226-006.135,Dia,O,424-429
000226-006,000226-006.136,sudah,O,424-429
000226-006,000226-006.137,mengarang-ngarang,O,424-429
000226-006,000226-006.138,berita,O,424-429
000226-006,000226-006.139,bohong,O,424-429
000226-006,000226-006.140,dan,O,424-429
000226-006,000226-006.141,siap,O,424-429
000226-006,000226-006.142,menyebarkan,O,424-429
000226-006,000226-006.143,dan,O,424-429
000226-006,000226-006.144,menyiarkannya.,O,424-429
000226-006,000226-006.145,Rekan-rekannya,O,424-429
000226-006,000226-006.146,berkeliling,O,424-429
000226-006,000226-006.147,di,O,424-429
000226-006,000226-006.148,sekitar,O,424-429
000226-006,000226-006.149,Abdullah,B_PERSON,424-429
000226-006,000226-006.150,bin,I_PERSON,424-429
000226-006,000226-006.151,"Ubay,",I_PERSON,424-429
000226-006,000226-006.152,mendengarkan,O,424-429
000226-006,000226-006.153,dan,O,424-429
000226-006,000226-006.154,menelan,O,424-429
000226-006,000226-006.155,apa,O,424-429
000226-006,000226-006.156,pun,O,424-429
000226-006,000226-006.157,yang,O,424-429
000226-006,000226-006.158,keluar,O,424-429
000226-006,000226-006.159,dari,O,424-429
000226-006,000226-006.160,mulutnya,O,424-429
000226-006,000226-006.161,yang,O,424-429
000226-006,000226-006.162,berbau,O,424-429
000226-006,000226-006.163,busuk.,O,424-429
000226-006,000226-006.164,Setiba,O,424-429
000226-006,000226-006.165,di,O,424-429
000226-006,000226-006.166,"Madinah,",B_LOCATION,424-429
000226-006,000226-006.167,orang-orang,O,424-429
000226-006,000226-006.168,yang,O,424-429
000226-006,000226-006.169,aktif,O,424-429
000226-006,000226-006.170,menyebarluaskan,O,424-429
000226-006,000226-006.171,berita,O,424-429
000226-006,000226-006.172,bohong,O,424-429
000226-006,000226-006.173,semakin,O,424-429
000226-006,000226-006.174,menjadi-jadi.,O,424-429
000226-006,000226-006.175,Sementara,O,424-429
000226-006,000226-006.176,Rasulullah,B_PERSON,424-429
000226-006,000226-006.177,hanya,O,424-429
000226-006,000226-006.178,diam,O,424-429
000226-006,000226-006.179,dan,O,424-429
000226-006,000226-006.180,tidak,O,424-429
000226-006,000226-006.181,menanggapinya.,O,424-429
000226-006,000226-006.182,Karena,O,424-429
000226-006,000226-006.183,cukup,O,424-429
000226-006,000226-006.184,lama,O,424-429
000226-006,000226-006.185,tidak,O,424-429
000226-006,000226-006.186,ada,O,424-429
000226-006,000226-006.187,wahyu,O,424-429
000226-006,000226-006.188,yang,O,424-429
000226-006,000226-006.189,"turun,",O,424-429
000226-006,000226-006.190,beliau,O,424-429
000226-006,000226-006.191,meminta,O,424-429
000226-006,000226-006.192,pendapat,O,424-429
000226-006,000226-006.193,kepada,O,424-429
000226-006,000226-006.194,para,O,424-429
000226-006,000226-006.195,sahabat.,O,424-429
000226-007,000226-007.001,Karena,O,424-429
000226-007,000226-007.002,cukup,O,424-429
000226-007,000226-007.003,lama,O,424-429
000226-007,000226-007.004,tidak,O,424-429
000226-007,000226-007.005,ada,O,424-429
000226-007,000226-007.006,wahyu,O,424-429
000226-007,000226-007.007,yang,O,424-429
000226-007,000226-007.008,"turun,",O,424-429
000226-007,000226-007.009,beliau,O,424-429
000226-007,000226-007.010,meminta,O,424-429
000226-007,000226-007.011,pendapat,O,424-429
000226-007,000226-007.012,kepada,O,424-429
000226-007,000226-007.013,para,O,424-429
000226-007,000226-007.014,sahabat.,O,424-429
000226-007,000226-007.015,Ali,B_PERSON,424-429
000226-007,000226-007.016,bin,I_PERSON,424-429
000226-007,000226-007.017,Abu,I_PERSON,424-429
000226-007,000226-007.018,Thalib,I_PERSON,424-429
000226-007,000226-007.019,mengisyaratkan,O,424-429
000226-007,000226-007.020,agar,O,424-429
000226-007,000226-007.021,beliau,O,424-429
000226-007,000226-007.022,menceraikan,O,424-429
000226-007,000226-007.023,Aisyah,B_PERSON,424-429
000226-007,000226-007.024,dan,O,424-429
000226-007,000226-007.025,mengambil,O,424-429
000226-007,000226-007.026,wanita,O,424-429
000226-007,000226-007.027,yang,O,424-429
000226-007,000226-007.028,lain.,O,424-429
000226-007,000226-007.029,Ali,B_PERSON,424-429
000226-007,000226-007.030,hanya,O,424-429
000226-007,000226-007.031,sekadar,O,424-429
000226-007,000226-007.032,memberi,O,424-429
000226-007,000226-007.033,sinyal,O,424-429
000226-007,000226-007.034,untuk,O,424-429
000226-007,000226-007.035,itu,O,424-429
000226-007,000226-007.036,dan,O,424-429
000226-007,000226-007.037,tidak,O,424-429
000226-007,000226-007.038,mengatakannya,O,424-429
000226-007,000226-007.039,secara,O,424-429
000226-007,000226-007.040,terus,O,424-429
000226-007,000226-007.041,terang.,O,424-429
000226-007,000226-007.042,Sementara,O,424-429
000226-007,000226-007.043,Usamah,B_PERSON,424-429
000226-007,000226-007.044,dan,O,424-429
000226-007,000226-007.045,lain-lainnya,O,424-429
000226-007,000226-007.046,mengisyaratkan,O,424-429
000226-007,000226-007.047,agar,O,424-429
000226-007,000226-007.048,beliau,O,424-429
000226-007,000226-007.049,tidak,O,424-429
000226-007,000226-007.050,"menceraikannya,",O,424-429
000226-007,000226-007.051,dan,O,424-429
000226-007,000226-007.052,tidak,O,424-429
000226-007,000226-007.053,perlu,O,424-429
000226-007,000226-007.054,menanggapi,O,424-429
000226-007,000226-007.055,perkataan,O,424-429
000226-007,000226-007.056,musuh-musuh,O,424-429
000226-007,000226-007.057,Islam.,O,424-429
000226-007,000226-007.058,Beliau,O,424-429
000226-007,000226-007.059,berdiri,O,424-429
000226-007,000226-007.060,di,O,424-429
000226-007,000226-007.061,atas,O,424-429
000226-007,000226-007.062,mimbar,O,424-429
000226-007,000226-007.063,dan,O,424-429
000226-007,000226-007.064,"berpidato,",O,424-429
000226-007,000226-007.065,memohon,O,424-429
000226-007,000226-007.066,perlindungan,O,424-429
000226-007,000226-007.067,kepada,O,424-429
000226-007,000226-007.068,Allah,O,424-429
000226-007,000226-007.069,dari,O,424-429
000226-007,000226-007.070,tindakan,O,424-429
000226-007,000226-007.071,Abdullah,B_PERSON,424-429
000226-007,000226-007.072,bin,I_PERSON,424-429
000226-007,000226-007.073,Ubay.,I_PERSON,424-429
000226-007,000226-007.074,Usaid,B_PERSON,424-429
000226-007,000226-007.075,bin,I_PERSON,424-429
000226-007,000226-007.076,"Hudhair,",I_PERSON,424-429
000226-007,000226-007.077,pemimpin,O,424-429
000226-007,000226-007.078,Aus,O,424-429
000226-007,000226-007.079,menyatakan,O,424-429
000226-007,000226-007.080,kesediaannya,O,424-429
000226-007,000226-007.081,untuk,O,424-429
000226-007,000226-007.082,membunuh,O,424-429
000226-007,000226-007.083,Abdullah,B_PERSON,424-429
000226-007,000226-007.084,bin,I_PERSON,424-429
000226-007,000226-007.085,Ubay.,I_PERSON,424-429
000226-007,000226-007.086,Sa'd,B_PERSON,424-429
000226-007,000226-007.087,bin,I_PERSON,424-429
000226-007,000226-007.088,"Ubadah,",I_PERSON,424-429
000226-007,000226-007.089,pemimpin,O,424-429
000226-007,000226-007.090,Khazraj,O,424-429
000226-007,000226-007.091,yang,O,424-429
000226-007,000226-007.092,sedang,O,424-429
000226-007,000226-007.093,dirasuki,O,424-429
000226-007,000226-007.094,fanatisme,O,424-429
000226-007,000226-007.095,kekabilahan,O,424-429
000226-007,000226-007.096,membantah,O,424-429
000226-007,000226-007.097,dan,O,424-429
000226-007,000226-007.098,menolak,O,424-429
000226-007,000226-007.099,keinginan,O,424-429
000226-007,000226-007.100,Usaid,B_PERSON,424-429
000226-007,000226-007.101,bin,I_PERSON,424-429
000226-007,000226-007.102,Hudhair.,I_PERSON,424-429
000226-007,000226-007.103,Maka,O,424-429
000226-007,000226-007.104,keduanya,O,424-429
000226-007,000226-007.105,terlibat,O,424-429
000226-007,000226-007.106,dalam,O,424-429
000226-007,000226-007.107,perdebatan,O,424-429
