chunk_id;doc_id;chunk_index;judul_bab;judul_sub_bab;halaman;teks_chunk;entity_text;label;notes;start_char;end_char
000339-001;339;1;PENGIRIMAN DUTA DAN SATUAN PERANG SEPULANG DARI PENAKLUKAN MAKKAH;Pengiriman Satuan Pasukan;553-557;"Di samping mengirim beberapa orang untuk menangani sedekah ke beberapa kabilah, beliau juga merasa perlu mengirim beberapa satuan pasukan untuk menciptakan stabilitas keamanan di jazirah secara menyeluruh. Inilah gambaran singkat tentang satuan-satuan pasukan itu. 1. Satuan pasukan Uyainah bin Hishn Al-Fazari pada bulan Muharram 9 H. ke Bani Tamim bersama 50 orang penunggang kuda. Tak seorang pun Muhajirin maupun Anshar yang ikut bergabung bersamanya. Adapun latar belakang pengiriman pasukan ini, karena Bani Tamim telah mengganggu beberapa kabilah lain dan menghalangi mereka untuk membayar jizyah. Uyainah bin Hishn dan satuan pasukannya melakukan perjalanan pada malam hari dan bersembunyi pada siang harinya, hingga dapat menyerang mereka saat berada di tengah padang pasir, membuat musuh berbalik melarikan diri. Dia dapat menawan sebelas orang laki-laki, dua puluh satu wanita dan tiga puluh anak-anak. Semua tawanan digiring ke Madinah dan diinapkan di rumah Ramlah binti Al-Harits. Sepuluh orang pemimpin mereka datang dan berdiri di ambang pintu Rasulullah sambil berteriak, ""Hai Muhammad, keluarlah dan temuilah kami!"" Maka beliau keluar dari rumah, lalu mereka mengamit tubuh beliau sambil berbicara. Beliau hanya berdiri bersama mereka lalu pergi lagi hingga shalat zhuhur. Seusai shalat beliau duduk-duduk di serambi masjid. Rupanya mereka ingin memamerkan dan membanggakan diri.";;;;;
000339-003;339;3;PENGIRIMAN DUTA DAN SATUAN PERANG SEPULANG DARI PENAKLUKAN MAKKAH;Pengiriman Satuan Pasukan;553-557;"Satuan pasukan Adh-Dhahak bin Sufyan Al-Kilabi ke Bani Kilab pada bulan Rabi'ul Awwal 9 H. Satuan pasukan ini dikirim ke Bani Kilab. dengan tujuan untuk menyeru mereka masuk Islam. Tetapi mereka menolak dan bahkan melakukan serangan. Akhirnya mereka dapat dikalahkan oleh orang-orang Muslim dan banyak di antara mereka yang menjadi korban 4. Satuan pasukan Alqamah bin Mujazziz Al-Mudliji ke pesisir Jiddah pada bulan Rabi'ul Awwal 9 H. bersama 300 prajurit. Beliau mengirim mereka untuk menghadapi orang-orang Habasyah yang berhimpun di sana untuk merampok dan menjarah penduduk Makkah. Alqamah datang ke sana dengan naik perahu. Ketika orang-orang Habasyah mendengar kedatangan satuan pasukan Muslimin ini, mereka pun melarikan Satuan pasukan Ali bin Abu Thalib untuk mendatangi berhala milik Bani s Thayy'i yang bernama Al-Quls untuk menghancurkannya pada bulan 252 Beginilah menurut versi para penulis sejarah perang, bahwa pengiriman satuan pasukan ini terjadi pada bulan Muharram 9 H. Tetapi hal ini pun perlu diuji akurasinya. Sebab ada anggapan bahwa Al-Aqra' bin Habis tidak masuk Islam sebelum itu. Padahal mereka juga menyebutkan bahwa Al-Aqra' bin Habislah yang mengatakan tatkala beliau meminta untuk mengembalikan para tawanan Bani Hawazin, ""Aku dan Bani Tamim tidak mengembalikannya."" Dengan kenyataan ini, berarti dia masuk Islam sebelum pengiriman satuan pasukan ini. 253 Fathul Bari, 8/59 Rabi'ul Awwal 9 H.";;;;;
000339-002;339;2;PENGIRIMAN DUTA DAN SATUAN PERANG SEPULANG DARI PENAKLUKAN MAKKAH;Pengiriman Satuan Pasukan;553-557;"Rupanya mereka ingin memamerkan dan membanggakan diri. Karena itu mereka menghadirkan orator mereka, Utharid bin Hajib, lalu dialah yang berbicara dengan beliau. Rasulullah memerintahkan Tsabit bin Qais bin Syammas, juru bicara dan orator Islam untuk memberikan jawaban kepada mereka Lalu mereka menghadirkan penyair mereka, Az-Zibriqan bin Badr, yang melantunkan syair dengan lagaknya yang pongah. Penyair Islam, Hassan bin Tsabit, tampil meladeninya. Setelah dua orator dan dua penyair itu selesai berbalas-balasan, giliran Al-Aqra' bin Habis yang angkat bicara, ""Rupanya orator mereka (orang- orang Mukmin) lebih andal daripada orator kita, penyair mereka lebih hebat daripada penyair kita dan suara mereka lebih lantang daripada suara kita."" Setelah itu mereka masuk Islam. Rasulullah memberikan hadiah yang menarik kepada mereka dan juga membebaskan para tawanan 2. Satuan pasukan Quthbah bin Amir ke sebuah perkampungan dari Khats am di Tabalah yang termasuk wilayah Turbah, pada bulan Shafar 9 H. Quthbah pergi bersama 20 prajurit, lalu ditambah sepuluh orang lagi yang menyusul di belakangny a. Terjadi pertempuran yang sengit antara kedua belah pihak. sehingga banyak yang terluka di masing-masing pihak. Quthbah bisa membunuh beberapa orang musuh, hingga akhirnya orang-orang Muslim bisa mendapatkan sejumlah onta dan domba serta menawan para wanita ke Madinah. 3. Satuan pasukan Adh-Dhahak bin Sufyan Al-Kilabi ke Bani Kilab pada bulan Rabi'ul Awwal 9 H.";;;;;
000339-005;339;5;PENGIRIMAN DUTA DAN SATUAN PERANG SEPULANG DARI PENAKLUKAN MAKKAH;Pengiriman Satuan Pasukan;553-557;"""Orang yang lari dari Allah dan Rasul-Nya?"" tanya beliau dan setelah itu beliau pergi meninggalkannya. Esok harinya dia berkata seperti itu lagi dan beliau juga bersabda itu pula Hari berikutnya dia berkata seperti itu lagi, lalu beliau membebaskannya Saat itu di samping beliau ada seorang laki-laki yang berkata kepada saudari Adi, ""Mintalah orang yang mengantarkan dirimu kepada beliau."" Setelah dia memintanya, maka beliau memenuhi permintaannya. Wanita itu menemui Adi bin Hatim di Syam. Setelah bertemu, dia banyak bercerita tentang diri Rasulullah , lalu beliau berkata, ""Beliau telah melakukan sesuatu yang tidak pernah dilakukan ayahmu. Temuilah dia, tak peduli apakah engkau suka atau tidak."" Sesuai saran saudarinya, Adi bin Hatim menemui Rasulullah tanpa seorang pun yang memberinya perlindungan dan tanpa selembar surat Dia datang dan langsung menuju rumah beliau. Setelah Adi duduk, beliau menyampaikan pujian kepada Allah, kemudian mengajukan pertanyaan, Apa alasanmu melarikan diri? Apakah engkau melarikan diri untuk mengatakan tiada Ilah selain Allah? Apakah engkau memang mengetahui ada Ilah selain Allah?"" ""Tidak,"" jawab Adi bin Hatim. Lalu dia mengucapkan sepatah dua patah kata. ""Engkau melarikan diri hanya karena dikatakan bahwa Allah adalah Mahabesar. Apakah engkau mengetahui ada sesuatu yang lebih besar dari Allah?"" tanya beliau. ""Tidak,"" jawab Adi.";;;;;
000227-002;227;2;PENGIRIMAN SATUAN-SATUAN PASUKAN SESUDAH PERANG MURAISI’;UNLABELED SECTION;430-432;"3. Satuan pasukan Abu Bakar Ash-Shiddiq atau Zaid bin Haritsah ke Wadil Qura pada bulan Ramadhan 6 H. Sejak sebelumnya, penduduk Fajarah punya keinginan untuk membunuh Nabi . Maka beliau mengutus Abu Bakar Ash-Shiddiq ke sana Salamah bin Al-Akwa' menuturkan, ""Aku ikut bergabung bersamanya. Seusai shalat subuh kami diperintahkan untuk melakukan serangan. Kami bisa merebut mata air. Abu Bakar bisa membunuh sekian banyak musuh Kulihat sekumpulan musuh bersama beberapa anak yang hendak melarikan diri ke gunung. Aku khawatir mereka lebih dulu naik ke puncak gunung sehingga aku tidak bisa menawan mereka. Untuk itu kulontarkan anak panah di jalan yang akan mereka lalui. Setelah melihat ada anak panah. mereka menghentikan langkah. Di antara mereka itu ada Ummu Qirfah yang menggotong kantong dari kulit. Ternyata di dalamnya ada putrinya, seorang wanita yang paling cantik di Arab. Aku menggiring mereka di hadapan Abu Bakar. Dia menyerahkan putri Ummu Qirfah kepadaku sebagai tawanan perang. Namun Rasulullah menanyakan dirinya. Sementara Abu Bakar mengirim utusan membawanya ke Makkah untuk menebus beberapa orang Muslim yang ditawan di Ummu Qirfah adalah seorang wanita yang jahat. Dia berusaha hendak membunuh Nabi . Untuk itu dia menghimpun tiga puluh orang penunggang kuda dari para kerabat untuk melaksanakan keinginannya itu. Akhirnya, dia dijatuhi hukuman mati, begitu pula tiga puluh orang kerabatnya. 4. Satuan pasukan Kurz bin Jabir Al-Fihri ke penduduk Urainah pada bulan Syawwal 6 H.";;;;;
000227-005;227;5;PENGIRIMAN SATUAN-SATUAN PASUKAN SESUDAH PERANG MURAISI’;UNLABELED SECTION;430-432;Mereka tidak lagi mempunyai harapan yang menjanjikan untuk menghancurkan dakwah Islam dan memasang jerat. Tetapi perkembangan ini baru tampak jelas dengan dikukuhkannya perjanjian Hudaibiyah. Genjatan yang ada justru merupakan pengakuan terhadap kekuatan Islam, yang mampu menguasai sekian banyak wilayah Jazirah Arab.;;;;;
000227-003;227;3;PENGIRIMAN SATUAN-SATUAN PASUKAN SESUDAH PERANG MURAISI’;UNLABELED SECTION;430-432;"Satuan pasukan Kurz bin Jabir Al-Fihri ke penduduk Urainah pada bulan Syawwal 6 H. Ada beberapa orang dari Ukl dan Urainah yang pura-pura masuk Islam. Mereka menetap di Madinah. Namun tak seberapa lama mereka jatuh sakit. Beliau mengutus mereka ke suatu penggembalaan onta dan memerintahkan mereka agar meminum air susunya. Setelah sehat kembali, mereka justru membunuh penggembalanya, merampas onta-onta itu dan murtad dari Islam. Beliau mengutus Kurz untuk mengejar dan mencari mereka bersama dua puluh sahabat. Dia berdoa untuk kemalangan dari penduduk Urainah yang telah murtad itu, ""Ya Allah, buatlah mereka bingung tidak mengetahui jalan. Buatlah jalan itu lebih sempit dari pergelangan tangan."" Allah mengabulkan doanya dengan membuat mereka tidak tahu jalan. hingga mereka dapat terpegang. Sebagai hukuman qishash atas perbuatan mereka, kaki dan tangan mereka dipotong dan mata mereka dicongkel, lalu mereka dibiarkan begitu saja dihamparan padang hingga mereka mati. Hadits tentang mereka ada di dalam Ash-Shahih, riwayat 216 Lihat Shahih Muslim, 2/89. Pengiriman satuan pasukan ini terjadi pada tahun Zadul Ma'ad, 2/122. Para penulis sejarah juga menulis pengiriman Amr bin Umayyah Adh- Dhamiri bersama Salamah bin Abu Salamah pada bulan Syawwal 6 H. Mereka berdua pergi ke Makkah untuk membunuh Abu Sufyan. Sebab Abu Sufyan mengirim seorang Arab Badui dengan maksud untuk membunuh Nabi Hanya saja mereka berdua tidak berhasil melaksanakan keinginan ini.";;;;;
000227-001;227;1;PENGIRIMAN SATUAN-SATUAN PASUKAN SESUDAH PERANG MURAISI’;UNLABELED SECTION;430-432;"Inilah beberapa satuan pasukan Muslimin yang dikirim Rasulullah : Satuan pasukan Abdurrahman bin Auf ke perkampungan Bani Kalb di Dumatul Jandal pada bulan Sya'ban 6 H. Beliau menyuruhnya duduk di hadapan beliau, lalu beliau memberinya wasiat berupa perkara-perkara yang baik dalam peperangan. Sambil memegang kain kerudung kepala Abdurrahman, beliau bersabda, ""Jika mereka tunduk kepadamu, maka nikahilah putri raja mereka."" Abdurrahman menetap di sana selama tiga hari, menyeru mereka kepada Islam. Mereka pun masuk Islam, lalu Abdurrahman menikahi Tumadhir bin Al-Ashba', atau berjuluk Ummu Abi Salamah, putri pemimpin mereka. 2. Satuan pasukan Ali bin Abu Thalib ke Bani Sa'd bin Bakr di Fadak pada bulan Sya'ban 6 H. Kejadian ini bermula dari informasi yang sampai kepada Rasulullah bahwa penduduk di sana hendak menjalin kerja sama dengan orang-orang Yahudi. Maka beliau mengirim Ali bin Abu Thalib dengan kekuatan dua ratus prajurit. Ali mengadakan perjalanan pada malam hari dan bersembunyi pada siang harinya. Dia bisa menangkap mata-mata Bani Sa'd, dan bisa memperoleh informasi dari mata-mata itu bahwa mereka mengirimnya ke Khaibar untuk menawarkan bantuan prajurit. asalkan korma Khaibar dikirimkan kepada mereka. Mata-mata itu juga menunjukkan tempat berkumpulnya Bani Sa'd. Ali menyerang mereka hingga bisa merampas lima ratus ekor onta dan dua ribu ekor domba. Sementara Bani Sa'd melarikan diri. Pemimpin mereka adalah Wabar bin Alim. 3.";;;;;
000227-004;227;4;PENGIRIMAN SATUAN-SATUAN PASUKAN SESUDAH PERANG MURAISI’;UNLABELED SECTION;430-432;Sebab Abu Sufyan mengirim seorang Arab Badui dengan maksud untuk membunuh Nabi Hanya saja mereka berdua tidak berhasil melaksanakan keinginan ini. Tetapi para penulis sejarah menyebutkan bahwa Amr sempat membunuh tiga orang dalam perjalanannya. Mereka juga menyebutkan keberhasilan Amr mengambil jasad Khubaib dalam perjalanannya itu. Seperti yang diketahui, Khubaib mati syahid beberapa hari atau beberapa bulan setelah peristiwa Ar-Raji'. Padahal peristiwa Ar-Raji' terjadi pada bulan Shafar 4 H. Kami tidak tahu, ini merupakan kesalahan para penulis sejarah atau memang ada dua kejadian dalam sekali perjalanan pada tahun 4 H. Al-Allamah Al-Manshuri tidak setuju apabila pengiriman mereka ini dianggap sebagai pengiriman satuan pasukan. Inilah beberapa pengiriman satuan pasukan setelah Perang Ahzab dan Bani Quraizhah. Dalam pengiriman satuan-satuan pasukan ini tidak terjadi pertempuran yang sengit. Kalau pun terjadi pertempuran, hanya sekadar bentrokan yang biasa-biasa saja. Lebih tepat lagi jika pengiriman satuan satuan pasukan ini hanya sekedar gerakan mata-mata atau manuver militer untuk memberi pelajaran kepada mereka yang layak diberi pelajaran dan menggentarkan musuh dan orang-orang Arab yang mau bertindak macam- macam. Dengan mengamati segala kondisi pada saat itu, ada perkembangan yang menggembirakan seusai Perang Ahzab. Sementara mental musuh-musuh Islam merosot tajam. Mereka tidak lagi mempunyai harapan yang menjanjikan untuk menghancurkan dakwah Islam dan memasang jerat.;;;;;
000224-001;224;1;PEPERANGAN BANI MUSHTHALIQ ATAU PERANG AL-MURAISI’;UNLABELED SECTION;419-420;"Sekalipun peperangan ini tidak berjalan lama dan tidak berlarut- larut dilihat dari pertimbangan militer, tetapi di sini terjadi beberapa peristiwa yang sempat mengguncang dan meresahkan masyarakat Islam, karena ulah orang-orang munafik, tetapi justru memberi pelajaran yang sangat berharga bagi masyarakat Islam, keteguhan, kemuliaan, dan kebersihan jiwa, sekaligus mendatangkan beberapa ketetapan syariat. Kita mulai dengan uraian tentang peperangan, lalu disusul dengan beberapa peristiwa tersebut. Peperangan ini terjadi pada bulan Sya'ban 6 H menurut pendapat yang lebih Latar belakang peperangan ini, karena Nabi mendapat informasi bahwa pemimpin Bani Mushthaliq, Al-Harits bin Abu Dhirar, menghimpun kaumnya untuk memerangi kaum Muslimin. Maka beliau mengutus Buraidah bin Al-Hushaib Al-Aslami untuk mengecek kebenaran informasi tersebut. Buraidah pergi dan langsung menemui Al-Harits bin Al-Dhirar, mengorek keterangan darinya. Setelah yakin dengan keterangannya, Buraidah kembali dan menemui Rasulullah serta menyampaikan kabar yang diterimanya. Setelah yakin dengan akurasi informasi ini, beliau menghimpun para sahabat dan cepat-cepat berangkat, tepatnya dua hari sebelum habisnya bulan 213 Bukti yang menguatkan hal ini, karena peristiwa ""berita bohong"" disebutkan setelah turunnya ayat hijab. Sementara ayat hijab turun berkaitan dengan diri Zainab yang saat itu masih dalam ikatan perkawinan dengan Abul Ash.";;;;;
000226-008;226;8;PEPERANGAN BANI MUSHTHALIQ ATAU PERANG AL-MURAISI’;Peranan Orang-orang Munafik dalam Perang Bani Musthaliq;424-429;"Ketika itulah Ummu Misthah menceritakan berita yang menyebar di Madinah tentang dirinya. Aisyah segera kembali ke rumah dan meminta izin kepada Rasulullah untuk pulang ke orang tuanya dan mencari tahu berita yang menyebar. Setelah beliau mengizinkan, Aisyah pulang ke rumah orang tuanya, sehingga dia bisa mendapatkan kejelasan tentang berita yang menyangkut dirinya. Setelah tahu, Aisyah menangis sejadi-jadinya dan tak berhenti selama sehari dua malam. Selama itu pula kelopak matanya tidak terpejam sejenak pun dan air matanya terus mengalir. Sehingga air matanya ini dianggap telah memecahkan hatinya. Rasulullah datang sambil mengucapkan syahadatain, lalu bersabda ""Wahai Aisyah, telah kudengar berita begini dan begitu tentang dirimu. Jika memang engkau bebas dari tuduhan tersebut, tentu Allah akan membebaskanmu, dan jika engkau telah melakukan dosa, maka mohonlah ampun dan bertaubatlah kepada Allah. Karena jika seorang hamba ini mengaku dosanya, kemudian bertaubat kepada Allah, tentu Allah akan mengampuninya."" Saat itu Aisyah menyeka air matanya, lalu bertanya ini dan itu kepada ayah dan ibunya mengenai berita yang menyangkut dirinya. Namun keduanya tidak tahu apa yang harus dikatakan. Akhirnya Aisyah berkata, Demi Allah. aku sudah tahu bahwa kalian juga sudah mendengar berita ini. Hati kalian terusik dan mempercayainya.";;;;;
000226-006;226;6;PEPERANGAN BANI MUSHTHALIQ ATAU PERANG AL-MURAISI’;Peranan Orang-orang Munafik dalam Perang Bani Musthaliq;424-429;"Dia baru terbangun karena terusik suara Shafwan bin Al-Mu'aththal, ""Inna lillahi wa inna ilahi Raji 'un. Bukankah ini istri Rasulullah ?"" Shafwan tertinggal dari rombongan pasukan, karena dia orang yang ngantukan. Dia bisa tahu bahwa dia itu Aisyah, karena memang dia pernah melihatnya sebelum turun ayat hijab. Setelah mengucapkan Istirja', dia mendekatkan ontanya ke sisi Aisyah dan menderumkannya. Aisyah naik ke atas onta dan tidak berkata sepatah kata pun kepadanya, dan Aisyah juga tidak mendengar sepatah kata pun dari Shafwan kecuali istirja 'nya. Kemudian dia menuntun ontanya hingga dapat menyusul rombongan pasukan yang saat itu sedang singgah di Nahruzh Zhahirah. Saat melihat kedatangan Shafwan bersama Aisyah, orang-orang berbicara kasak kusuk, masing-masing dengan versinya. Musuh Allah yang paling jahat, Abdullah bin Ubay menghembuskan nafas panjang, menyemburkan kemunafikan dan kedengkian dan mengeram di antara tulang-tulang rusuknya. Dia sudah mengarang-ngarang berita bohong dan siap menyebarkan dan menyiarkannya. Rekan-rekannya berkeliling di sekitar Abdullah bin Ubay, mendengarkan dan menelan apa pun yang keluar dari mulutnya yang berbau busuk. Setiba di Madinah, orang-orang yang aktif menyebarluaskan berita bohong semakin menjadi-jadi. Sementara Rasulullah hanya diam dan tidak menanggapinya. Karena cukup lama tidak ada wahyu yang turun, beliau meminta pendapat kepada para sahabat.";;;;;
000224-002;224;2;PEPERANGAN BANI MUSHTHALIQ ATAU PERANG AL-MURAISI’;UNLABELED SECTION;419-420;Sementara ayat hijab turun berkaitan dengan diri Zainab yang saat itu masih dalam ikatan perkawinan dengan Abul Ash. Tentang adanya riwayat yang menyebutkan adanya perdebatan Sa'd bin Muadz dan Sa'd bin Ubadah mengenai orang-orang yang terlibat berita bohong itu, maka dapat dijawab sebagai berikut, bahwa Sa'd bin Mu'adz meninggal dunia seusai perang Bani Quraizhah. Yang pasti, ini merupakan dugaan dari perawi. Ibnu Ishaq telah meriwayatkan tentang berita bohong itu dari Az-Zuhri, dari Ubaidillah bin Abdullah bin Utbah, dari Aisyah, yang di dalamnya tidak disebutkan nama Sa'd bin Mu'adz, tetapi nama Usaid bin Hudhair. Menurut Abu Muhammad bin Hazm, inilah yang benar dan tidak bisa diragukan lagi kebenarannya. Yang aneh adalah pernyataan Muhammad Al-Ghazali, yang menisbatkan kepada Ibnul Qayyim, bahwa dia menganggap peperangan ini terjadi pada tahun 5 H, seperti yang disebutkan dalam Fiqhus Sirah. Sementara di dalam buku Al-Huda, dia mengingkari pendapat ini. Sya'ban. Sementara ada segolongan orang-orang munafik yang juga ikut bergabung bersama beliau. Mereka tidak pernah bergabung dalam peperangan sebelumnya. Urusan Madinah diserahkan kepada Zaid bin Haritsah. Namun menurut pendapat lain adalah Abu Dzarr, ada pula yang berpendapat Numailah bin Abdullah Al-Laitsi. Al-Harits bin Abu Dhirar juga mengirim mata-mata untuk mendeteksi gerakan pasukan Muslimin. Namun mata-mata itu tertangkap orang-orang Muslim lalu dibunuh.;;;;;
000225-005;225;5;PEPERANGAN BANI MUSHTHALIQ ATAU PERANG AL-MURAISI’;Peranan Orang-orang Munafik Sebelum Perang Bani Musthaliq;420-424;"Zainab adalah (mantan) istri anak angkatnya. Maka tindakan beliau yang menikahi Zainab termasuk dosa besar menurut tradisi bangsa Arab. Orang- orang munafik itu pun membesar-besarkan masalah ini dan mengarang- ngarang cerita. Mereka berkata, ""Muhammad melihat Zainab pada pandangan pertama, langsung jatuh cinta, dan hatinya terambat kepadanya Isi hatinya ini dia sampaikan kepada Zaid sehingga Zaid melepaskan Zainab agar bisa dikawini Muhammad."" Cerita-cerita yang mereka karang ini masih ada jejaknya, tertulis dalam beberapa buku tafsir dan hadits hingga saat ini. Tentu saja bualan mereka ini mempunyai pengaruh yang sangat kuat terhadap orang-orang yang berhati lemah, sehingga turun ayat-ayat suci Al-Qur an yang menjelaskan masalah ini secara gamblang, sehingga bisa mengobati hati. Untuk memberitahukan bualan mereka ini, Allah memulai surat Al-Ahzab dengan firman-Nya. ""Hai Nabi, bertakwalah kepada Allah dan janganlah kamu menuruti (keinginan) orang-orang kafir dan orang-orang munafik. Sesungguhnya Allah adalah Maha Mengetahui lagi Mahabijaksana."" (Al-Ahzab: 1) Ini gambaran sepintas tentang perilaku orang-orang munafik sebelum Perang Bani Mushthaliq. Sementara, Rasulullah menghadapi semua itu dengan sabar dan lemah lembut. Padahal orang-orang Muslim secara umum sudah geregetan terhadap kejahatan orang-orang munafik itu dan menahan- nahan kesabaran.";;;;;
