source_name;source_label;relation_type;relation_subtype;target_name;target_label;chunk_id;evidence;halaman;frequency;weight;periode_bab
Muhammad;PERSON;KELUARGA;pasangan;Sallam Bin Misykam;PERSON;000277-001;Setelah Rasulullah merasa tenang karena sudah bisa menaklukkan Khaibar, tiba-tiba muncul Zainab binti Al-Harits, istri Sallam bin Misykam di hadapan beliau sambil menyodorkan daging domba...;489;1;0.55;
Zainab Binti Al-Harits;PERSON;KELUARGA;pasangan;Sallam Bin Misykam;PERSON;000277-001;...sudah bisa menaklukkan Khaibar, tiba-tiba muncul Zainab binti Al-Harits, istri Sallam bin Misykam di hadapan beliau sambil menyodorkan daging domba...;489;1;0.55;
Usamah bin Zaid;PERSON;MUSUH;musuh;Mirdas Bin Nuhaik;PERSON;000284-007;"...dapat menawan ternak musuh. Dalam peperangan ini, Usamah bin Zaid dapat membunuh Mirdas bin Nuhaik, setelah dia mengucapkan, ""La ilaha illallah. "" S...";493-497;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Maimunah Binti Al-Harits;PERSON;000285-004;...bibi anak itu adalah istri Ja'far. Saat umrah ini Rasulullah menikahi Maimunah binti Al-Harits Al-Amiriyah. Sebelum memasuki Makkah, beliau suda...;498-501;1;0.55;
Ja'Far Bin Abu Thalib;PERSON;KELUARGA;pasangan;Maimunah Binti Al-Harits;PERSON;000285-004;...istri Ja'far. Saat umrah ini Rasulullah menikahi Maimunah binti Al-Harits Al-Amiriyah. Sebelum memasuki Makkah, beliau sudah mengutus Ja'far bin Abu Thalib untuk menemui Maimunah. Sementara Maimunah telah...;498-501;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;saudara;Yusuf;PERSON;000302-001;"...enjadi anak yang paling menderita karena engkau."" Ali bin Abu Thalib memberi saran kepada Abu Sufyan bin Al-Harits. ""Temuilah Rasulullah langsung di hadapan beliau lalu katakan seperti yang dikatakan saudara Yusuf kepadanya, Mereka berkata, Demi Allah sesungguhny...";517-518;1;0.55;
Abu Sufyan bin Al-Harits bin Abdul Muththalib;PERSON;KELUARGA;saudara;Yusuf;PERSON;000302-001;"...engkau."" Ali bin Abu Thalib memberi saran kepada Abu Sufyan bin Al-Harits. ""Temuilah Rasulullah langsung di hadapan beliau lalu katakan seperti yang dikatakan saudara Yusuf kepadanya, Mereka berkata, Demi Allah sesungguhny...";517-518;1;0.55;
Muhammad;PERSON;KELUARGA;saudara;Yusuf;PERSON;000302-001;"...saran kepada Abu Sufyan bin Al-Harits. ""Temuilah Rasulullah langsung di hadapan beliau lalu katakan seperti yang dikatakan saudara Yusuf kepadanya, Mereka berkata, Demi Allah sesungguhny...";517-518;1;0.55;
Abu Sufyan bin Harb;PERSON;SAHABAT;sekutu;Hakim Bin Hizam;PERSON;000304-001;"...alipun sebenarnya mereka selalu bersikap waspada. Abu Sufyan juga berputar-putar mencari informasi bersama Hakim bin Hizam dan Budail bin Zarqa' Al-Abbas berkata, ""Demi All...";519-521;1;0.55;
Budail Bin Zarqa;PERSON;SAHABAT;sekutu;Hakim Bin Hizam;PERSON;000304-001;"...yan juga berputar-putar mencari informasi bersama Hakim bin Hizam dan Budail bin Zarqa' Al-Abbas berkata, ""Demi Allah, ketika aku menung...";519-521;1;0.55;
Al-Abbas bin Abdul Muththalib;PERSON;SAHABAT;sekutu;Hakim Bin Hizam;PERSON;000304-001;"...yan juga berputar-putar mencari informasi bersama Hakim bin Hizam dan Budail bin Zarqa' Al-Abbas berkata, ""Demi Allah, ketika aku menunggang bagha...";519-521;1;0.55;
Shafwan Bin Umayyah;PERSON;SAHABAT;sekutu;Ikrimah bin Abu Jahal;PERSON;000306-001 | 000306-002;...tidak berpikir secara bijaksana berhimpun bersama Ikrimah bin Abu Jahl, Shafwan bin Umayyah, dan Suhail bin Amr Khandamah, dengan maksud untu...;522-523;2;0.55;
Suhail Bin Amr;PERSON;SAHABAT;sekutu;Ikrimah bin Abu Jahal;PERSON;000306-001 | 000306-002;...tidak berpikir secara bijaksana berhimpun bersama Ikrimah bin Abu Jahl, Shafwan bin Umayyah, dan Suhail bin Amr Khandamah, dengan maksud untuk memerangi orang-or...;522-523;2;0.55;
Bakr;PERSON;SAHABAT;sekutu;Ikrimah bin Abu Jahal;PERSON;000306-002;...tidak berpikir secara bijaksana berhimpun bersama Ikrimah bin Abu Jahl, Shafwan bin Umayyah, dan Suhail bin Amr Khandamah, dengan maksud untuk memerangi orang-orang Muslim. Di antara mereka juga ada seseorang dari Bani Bakr yang bernama Hammas bin Qais, yang bertugas mempe...;522-523;1;0.55;
Muhammad;PERSON;KELUARGA;saudara;Adi Bin Hatim;PERSON;000339-004;"...im yang ditawan. Setelah tiba di Madinah, saudari Adi bin Hatim meminta belas kasihan Rasulullah , seraya berkata, ""Wahai Rasulullah, pelindungku...";553-557;1;0.55;
Abu Bakar;PERSON;KELUARGA;saudara;Yusuf;PERSON;000365-002;"...Aisyah menyarankan agar Nabi tidak hanya menunjuk Abu Bakar sebagai imam, supaya orang-orang tidak merasa bosan kepadanya. Tetapi beliau menolaknya, seraya bersabda, ""Kalian sama dengan saudara-saudara Yusuf. Suruh Abu Bakar agar dia menjadi imam bagi orang...";604-605;1;0.55;
Hilal Bin Amir Bin Sha'Sha'Ah;PERSON;KELUARGA;pasangan;Abdullah bin Jahsy;PERSON;000379-001;Dia berasal dari Bani Hilal bin Amir bin Sha'sha'ah, yang dijuluki Ummul Masakin (ibunda orang-orang miskin), karena kasih sayang dan kemurahan hatinya terhadap mereka. Sebelum itu dia adalah istri Abdullah bin Jahsy, yang mati syahid pada Perang Uhud, lalu dinikahi...;612;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Abdullah bin Jahsy;PERSON;000379-001;...nya terhadap mereka. Sebelum itu dia adalah istri Abdullah bin Jahsy, yang mati syahid pada Perang Uhud, lalu dinikahi Rasulullah pada tahun 4 H. Namun dia meninggal dunia dua ata...;612;1;0.55;
Asad Bin Khuzaimah;PERSON;KELUARGA;pasangan;Zaid bin Haritsah;PERSON;000381-001;Dia berasal dari Bani Asad bin Khuzaimah dan putri bibi Rasulullah sendiri. Sebelumnya dia adalah istri Zaid binti Haritsah, yang dianggap sebagai putra beliau sendiri. Zaid...;612;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Zaid bin Haritsah;PERSON;000381-001;...rasal dari Bani Asad bin Khuzaimah dan putri bibi Rasulullah sendiri. Sebelumnya dia adalah istri Zaid binti Haritsah, yang dianggap sebagai putra beliau sendiri. Zaid...;612;1;0.55;
Zaid bin Haritsah;PERSON;KELUARGA;pasangan;Zaid bin Haritsah;PERSON;000381-001;...i Rasulullah sendiri. Sebelumnya dia adalah istri Zaid binti Haritsah, yang dianggap sebagai putra beliau sendiri. Zaid menceraikannya, lalu Allah menurunkan ayat Al-Qur...;612;1;0.55;
Lubabah Binti Al-Harits;PERSON;KELUARGA;saudara;Ummul Fadhl;PERSON;000385-001;Dia adalah saudari Ummul Fadhl, Lubabah binti Al-Harits. Rasulullah menikahinya pada bulan Dzul Qa'dah 7...;613-618;1;0.55;
Muhammad;PERSON;KELUARGA;saudara;Ummul Fadhl;PERSON;000385-001;Dia adalah saudari Ummul Fadhl, Lubabah binti Al-Harits. Rasulullah menikahinya pada bulan Dzul Qa'dah 7 H saat umrah...;613-618;1;0.55;
Abu Bakar;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...yang bisa dibaca, mengapa beliau berbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beli...;613-618;1;0.55;
Umar bin Al-Khaththab;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...aca, mengapa beliau berbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beli...;613-618;1;0.55;
Hafshah;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah...;613-618;1;0.55;
Ali bin Abu Thalib;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah dengan Ali bin Abu Thalib, Ruqayah kemudian disusul Ummu Kultsum dengan Ust...;613-618;1;0.55;
Ummu Kultsum;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah dengan Ali bin Abu Thalib, Ruqayah kemudian disusul Ummu Kultsum dengan Ustman bin Affan, mengisyaratkan bahwa bel...;613-618;1;0.55;
Utsman bin Affan;PERSON;KELUARGA;pasangan;Aisyah;PERSON;000385-002;...rbesan dengan Abu Bakar dan Umar, dengan menikahi Aisyah dan Hafshah, mengapa beliau menikahkan putri beliau, Fathimah dengan Ali bin Abu Thalib, Ruqayah kemudian disusul Ummu Kultsum dengan Ustman bin Affan, mengisyaratkan bahwa beliau ingin menjalin hubun...;613-618;1;0.55;
Muhammad;PERSON;KELUARGA;pasangan;Juwairiyah;PERSON;000385-003;...gi melancarkan permusuhan setelah beliau menikahi Juwairiyah dan Shafiyah Bahkan Juwairiyah merupakan wanita yang paling banyak mendatangkan barakah bagi kaumnya. Setelah dia dinikahi Rasulullah , para sahabat membebaskan 100 keluarga dari kaum...;613-618;1;0.55;
Muhammad;PERSON;KELUARGA;anak;Zainab;PERSON;000385-005;...mengenyahkan kepercayaan ini, Allah memerintahkan Rasulullah untuk menikahi putri bibi beliau, Zainab binti Jahsy, yang sebelumnya menjadi istri Zaid. Karena tidak ada kecocokan antara Zaid dan Zainab, maka Zaid ada niat untuk menceraikannya.;613-618;1;0.55;
Zaid bin Haritsah;PERSON;KELUARGA;anak;Zainab;PERSON;000385-005;...Zainab binti Jahsy, yang sebelumnya menjadi istri Zaid. Karena tidak ada kecocokan antara Zaid dan Zainab, maka Zaid ada niat untuk menceraikannya.;613-618;1;0.55;
Abu Thalib;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;15;1.0;Nasab & Kelahiran Nabi
Ibnu Hisyam;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;13;1.0;Nasab & Kelahiran Nabi
Muhammad;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;12;1.0;Nasab & Kelahiran Nabi
Abdul Muththalib;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;10;1.0;Nasab & Kelahiran Nabi
Khadijah;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;10;1.0;Nasab & Kelahiran Nabi
Halimah;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;9;0.95;Nasab & Kelahiran Nabi
Al-Khadhri;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;3;0.65;Nasab & Kelahiran Nabi
Ibnu Ishaq;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;3;0.65;Nasab & Kelahiran Nabi
Jibril;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;3;0.65;Nasab & Kelahiran Nabi
Kisra;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;2;0.6;Nasab & Kelahiran Nabi
Hamzah bin Abdul Muththalib;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;2;0.6;Nasab & Kelahiran Nabi
Ibrahim;PERSON;INVOLVED_IN;;Kelahiran Nabi;EVENT;000018-001;;;2;0.6;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Makkah;LOCATION;000018-001;;;18;1.0;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Ka'bah;LOCATION;000018-001;;;16;1.0;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Syam;LOCATION;000018-001;;;9;0.95;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Zamzam;LOCATION;000018-001;;;1;0.55;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Madinah;LOCATION;000018-001;;;1;0.55;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Aqabah;LOCATION;000018-001;;;1;0.55;Nasab & Kelahiran Nabi
Kelahiran Nabi;EVENT;OCCURRED_AT;;Baitul- Haram;LOCATION;000018-001;;;1;0.55;Nasab & Kelahiran Nabi
Khadijah;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;15;1.0;Awal Kenabian & Mandat Dakwah
Jibril;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;12;1.0;Awal Kenabian & Mandat Dakwah
Muhammad;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;4;0.7;Awal Kenabian & Mandat Dakwah
Ath-Thabari;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;3;0.65;Awal Kenabian & Mandat Dakwah
Ibnu Hisyam;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;3;0.65;Awal Kenabian & Mandat Dakwah
Ibnu Hajar;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;2;0.6;Awal Kenabian & Mandat Dakwah
Al-Khadhri;PERSON;INVOLVED_IN;;Wahyu Pertama;EVENT;000031-001;;;2;0.6;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;OCCURRED_AT;;Gua Hira;LOCATION;000031-001;;;7;0.8500000000000001;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;OCCURRED_AT;;Makkah;LOCATION;000031-001;;;6;0.8;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;OCCURRED_AT;;Jabal Nur;LOCATION;000031-001;;;2;0.6;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;OCCURRED_ON;;Ramadhan;TIME;000031-001;;;2;0.6;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;OCCURRED_ON;;Lailatul-Qadar;TIME;000031-001;;;2;0.6;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;OCCURRED_ON;;Lailatul-Qadr;TIME;000031-001;;;2;0.6;Awal Kenabian & Mandat Dakwah
Najasyi;PERSON;INVOLVED_IN;;Hijrah Ke Habasyah;EVENT;000051-001;;;26;1.0;Dakwah Jahriyah & Tekanan Quraisy
Isa bin Maryam;PERSON;INVOLVED_IN;;Hijrah Ke Habasyah;EVENT;000051-001;;;3;0.65;Dakwah Jahriyah & Tekanan Quraisy
Ibnu Ishaq;PERSON;INVOLVED_IN;;Hijrah Ke Habasyah;EVENT;000051-001;;;2;0.6;Dakwah Jahriyah & Tekanan Quraisy
Abu Thalib;PERSON;INVOLVED_IN;;Hijrah Ke Habasyah;EVENT;000051-001;;;2;0.6;Dakwah Jahriyah & Tekanan Quraisy
Hijrah Ke Habasyah;EVENT;OCCURRED_AT;;Habasyah;LOCATION;000051-001;;;9;0.95;Dakwah Jahriyah & Tekanan Quraisy
Hijrah Ke Habasyah;EVENT;OCCURRED_AT;;Makkah;LOCATION;000051-001;;;5;0.75;Dakwah Jahriyah & Tekanan Quraisy
Hijrah Ke Habasyah;EVENT;OCCURRED_AT;;Masjidil Haram;LOCATION;000051-001;;;2;0.6;Dakwah Jahriyah & Tekanan Quraisy
Hijrah Ke Habasyah;EVENT;OCCURRED_AT;;Baitul-Haram;LOCATION;000051-001;;;1;0.55;Dakwah Jahriyah & Tekanan Quraisy
Abu Thalib;PERSON;INVOLVED_IN;;Pemboikotan Bani Hasyim;EVENT;000060-001;;;9;0.95;Dakwah Jahriyah & Tekanan Quraisy
Muhammad;PERSON;INVOLVED_IN;;Pemboikotan Bani Hasyim;EVENT;000060-001;;;4;0.7;Dakwah Jahriyah & Tekanan Quraisy
Abu Jahal;PERSON;INVOLVED_IN;;Pemboikotan Bani Hasyim;EVENT;000060-001;;;4;0.7;Dakwah Jahriyah & Tekanan Quraisy
Pemboikotan Bani Hasyim;EVENT;OCCURRED_AT;;Makkah;LOCATION;000060-001;;;6;0.8;Dakwah Jahriyah & Tekanan Quraisy
Pemboikotan Bani Hasyim;EVENT;OCCURRED_AT;;Ka'bah;LOCATION;000060-001;;;3;0.65;Dakwah Jahriyah & Tekanan Quraisy
Abu Thalib;PERSON;INVOLVED_IN;;Tahun Berduka;EVENT;000065-001;;;8;0.9;Dakwah Jahriyah & Tekanan Quraisy
Khadijah;PERSON;INVOLVED_IN;;Tahun Berduka;EVENT;000065-001;;;6;0.8;Dakwah Jahriyah & Tekanan Quraisy
Abu Jahal;PERSON;INVOLVED_IN;;Tahun Berduka;EVENT;000065-001;;;2;0.6;Dakwah Jahriyah & Tekanan Quraisy
Abdul Muththalib;PERSON;INVOLVED_IN;;Tahun Berduka;EVENT;000065-001;;;2;0.6;Dakwah Jahriyah & Tekanan Quraisy
Tahun Berduka;EVENT;OCCURRED_AT;;Habasyah;LOCATION;000065-001;;;4;0.7;Dakwah Jahriyah & Tekanan Quraisy
Tahun Berduka;EVENT;OCCURRED_AT;;Makkah;LOCATION;000065-001;;;3;0.65;Dakwah Jahriyah & Tekanan Quraisy
Tahun Berduka;EVENT;OCCURRED_AT;;Tha'if;LOCATION;000065-001;;;1;0.55;Dakwah Jahriyah & Tekanan Quraisy
Abu Bakar;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;48;1.0;Hijrah ke Madinah
Muhammad;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;8;0.9;Hijrah ke Madinah
Aisyah;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;6;0.8;Hijrah ke Madinah
Abu Ayyub;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;3;0.65;Hijrah ke Madinah
Zainab;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;3;0.65;Hijrah ke Madinah
Jibril;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;2;0.6;Hijrah ke Madinah
Ibnu Ishaq;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;2;0.6;Hijrah ke Madinah
Abu Jahal;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;2;0.6;Hijrah ke Madinah
Ali bin Abu Thalib;PERSON;INVOLVED_IN;;Hijrah Ke Madinah;EVENT;000091-001;;;2;0.6;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Makkah;LOCATION;000091-001;;;17;1.0;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Madinah;LOCATION;000091-001;;;15;1.0;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Yaman;LOCATION;000091-001;;;2;0.6;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Ka'bah;LOCATION;000091-001;;;1;0.55;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Laut Merah;LOCATION;000091-001;;;1;0.55;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Qudaid;LOCATION;000091-001;;;1;0.55;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;OCCURRED_AT;;Syam;LOCATION;000091-001;;;1;0.55;Hijrah ke Madinah
Ibnu Hisyam;PERSON;INVOLVED_IN;;Haji Wada';EVENT;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Usamah bin Zaid;PERSON;INVOLVED_IN;;Haji Wada';EVENT;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Makkah;LOCATION;000359-001;;;5;0.75;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Ka'bah;LOCATION;000359-001;;;4;0.7;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Mina;LOCATION;000359-001;;;4;0.7;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Madinah;LOCATION;000359-001;;;3;0.65;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Dzul Hulaifah;LOCATION;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Shafa;LOCATION;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Marwah;LOCATION;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Arafah;LOCATION;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Muzdalifah;LOCATION;000359-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Yaman;LOCATION;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Masjidil Haram;LOCATION;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Aqabah;LOCATION;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Zamzam;LOCATION;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Al-Munawarah;LOCATION;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_AT;;Palestina;LOCATION;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_ON;;Dzul Hijjah;TIME;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_ON;;Muharram;TIME;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_ON;;Rajab;TIME;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Haji Wada';EVENT;OCCURRED_ON;;Jumada;TIME;000359-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Abu Bakar;PERSON;INVOLVED_IN;;Wafat Nabi;EVENT;000361-001;;;25;1.0;Penaklukan Makkah hingga Akhir Kenabian
Aisyah;PERSON;INVOLVED_IN;;Wafat Nabi;EVENT;000361-001;;;13;1.0;Penaklukan Makkah hingga Akhir Kenabian
Muhammad;PERSON;INVOLVED_IN;;Wafat Nabi;EVENT;000361-001;;;3;0.65;Penaklukan Makkah hingga Akhir Kenabian
Jibril;PERSON;INVOLVED_IN;;Wafat Nabi;EVENT;000361-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Abu Thalhah;PERSON;INVOLVED_IN;;Wafat Nabi;EVENT;000361-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Wafat Nabi;EVENT;OCCURRED_AT;;Khaibar;LOCATION;000361-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Wafat Nabi;EVENT;OCCURRED_AT;;Madinah;LOCATION;000361-001;;;2;0.6;Penaklukan Makkah hingga Akhir Kenabian
Wafat Nabi;EVENT;OCCURRED_AT;;Aqabah;LOCATION;000361-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Wafat Nabi;EVENT;OCCURRED_AT;;Uhud;LOCATION;000361-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Wafat Nabi;EVENT;OCCURRED_AT;;Jazirah Arab;LOCATION;000361-001;;;1;0.55;Penaklukan Makkah hingga Akhir Kenabian
Perang Fijar;EVENT;PRECEDES;;Wahyu Pertama;EVENT;;Perang Fijar -> Wahyu Pertama (chronology Sirah Mubarakfuri);87;1;1.0;Awal Kenabian & Mandat Dakwah
Wahyu Pertama;EVENT;PRECEDES;;Hijrah Ke Habasyah;EVENT;;Wahyu Pertama -> Hijrah Ke Habasyah (chronology Sirah Mubarakfuri);95;1;1.0;Dakwah Jahriyah & Tekanan Quraisy
Hijrah Ke Habasyah;EVENT;PRECEDES;;Pemboikotan Bani Hasyim;EVENT;;Hijrah Ke Habasyah -> Pemboikotan Bani Hasyim (chronology Sirah Mubarakfuri);135;1;1.0;Dakwah Jahriyah & Tekanan Quraisy
Pemboikotan Bani Hasyim;EVENT;PRECEDES;;Tahun Berduka;EVENT;;Pemboikotan Bani Hasyim -> Tahun Berduka (chronology Sirah Mubarakfuri);153;1;1.0;Dakwah Jahriyah & Tekanan Quraisy
Tahun Berduka;EVENT;PRECEDES;;Isra' Mi'raj;EVENT;;Tahun Berduka -> Isra' Dan Mi'Raj (chronology Sirah Mubarakfuri);168;1;1.0;Dakwah di Luar Makkah & Isra Mi'raj
Isra' Mi'raj;EVENT;PRECEDES;;Baiat Aqabah;EVENT;;Isra' Dan Mi'Raj -> Baiat Aqabah (chronology Sirah Mubarakfuri);191;1;1.0;Dakwah di Luar Makkah & Isra Mi'raj
Baiat Aqabah;EVENT;PRECEDES;;Baiat Aqabah Kubra;EVENT;;Baiat Aqabah -> Baiat Aqabah Kubra (chronology Sirah Mubarakfuri);198;1;1.0;Dakwah di Luar Makkah & Isra Mi'raj
Baiat Aqabah Kubra;EVENT;PRECEDES;;Hijrah Ke Madinah;EVENT;;Baiat Aqabah Kubra -> Hijrah Ke Madinah (chronology Sirah Mubarakfuri);203;1;1.0;Hijrah ke Madinah
Hijrah Ke Madinah;EVENT;PRECEDES;;Perang Badr;EVENT;;Hijrah Ke Madinah -> Perang Badr (chronology Sirah Mubarakfuri);220;1;1.0;Membangun Masyarakat Madinah
Perang Badr;EVENT;PRECEDES;;Perang Uhud;EVENT;;Perang Badr -> Perang Uhud (chronology Sirah Mubarakfuri);304;1;1.0;Perang Badr & Dampaknya
Perang Uhud;EVENT;PRECEDES;;Perang Bani Nadhir;EVENT;;Perang Uhud -> Perang Bani Nadhir (chronology Sirah Mubarakfuri);374;1;1.0;Perang Uhud & Satuan Pasukan Pasca Uhud
Perang Bani Nadhir;EVENT;PRECEDES;;Perang Khandaq;EVENT;;Perang Bani Nadhir -> Perang Khandaq (chronology Sirah Mubarakfuri);386;1;1.0;Perang Khandaq hingga Bani Mushthaliq
Perang Khandaq;EVENT;PRECEDES;;Perang Bani Mushthaliq;EVENT;;Perang Khandaq -> Perang Bani Mushthaliq (chronology Sirah Mubarakfuri);410;1;1.0;Perang Khandaq hingga Bani Mushthaliq
Perang Bani Mushthaliq;EVENT;PRECEDES;;Perjanjian Hudaibiyah;EVENT;;Perang Bani Mushthaliq -> Perjanjian Hudaibiyah (chronology Sirah Mubarakfuri);432;1;1.0;Hudaibiyah & Babak Baru Diplomasi
Perjanjian Hudaibiyah;EVENT;PRECEDES;;Perang Khaibar;EVENT;;Perjanjian Hudaibiyah -> Perang Khaibar (chronology Sirah Mubarakfuri);450;1;1.0;Hudaibiyah & Babak Baru Diplomasi
Perang Khaibar;EVENT;PRECEDES;;Perang Mu'Tah;EVENT;;Perang Khaibar -> Perang Mu'Tah (chronology Sirah Mubarakfuri);492;1;1.0;Perang Mu'tah & Penaklukan Makkah
