source_name;source_label;relation_type;relation_subtype;target_name;target_label;chunk_id;evidence;halaman;frequency;weight;periode_bab
Abqar;PERSON;KELUARGA;anak;Abdullah;PERSON;000016-001;...ga bagian tersebut. Bagian pertama: Muhammad, bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar....;73-74;1;0.55;
Ubaid;PERSON;KELUARGA;anak;Abdullah;PERSON;000016-001;...ga bagian tersebut. Bagian pertama: Muhammad, bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsrib...;73-74;1;0.55;
Ad-Da'a;PERSON;KELUARGA;anak;Abdullah;PERSON;000016-001;...ga bagian tersebut. Bagian pertama: Muhammad, bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsribi, bin Yahzan...;73-74;1;0.55;
Hamdan;PERSON;KELUARGA;anak;Abdullah;PERSON;000016-001;...ga bagian tersebut. Bagian pertama: Muhammad, bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsribi, bin Yahzan, bin Yalhan...;73-74;1;0.55;
Sinbar;PERSON;KELUARGA;anak;Abdullah;PERSON;000016-001;...ga bagian tersebut. Bagian pertama: Muhammad, bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsribi, bin Yahzan, bin Yalhan, bin Ar'awy...;73-74;1;0.55;
Abdul Muththalib;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...sebut. Bagian pertama: Muhammad, bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Syaibah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;..., bin Abdullah bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Hasyim;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...bin Abdul Muththalib (yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Amru;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...(yang namanya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Abdu Manaf;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...nya Syaibah), bin Hasyim (yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Al-Mughirah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...(yang namanya Amru), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Qushay;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...), bin Abdu Manaf (yang namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Zaid bin Haritsah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...ng namanya Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Kilab;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...Al-Mughirah), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Murrah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...), bin Qushay (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Ka'b bin Malik;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...y (yang namanya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Lu'ay;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Zaid), bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Ghalib;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;..., bin Kilab, bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Fihr;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...bin Murrah, bin Ka'b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Quraisy;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...b, bin Lu'ay, Bin Ghalib, bin Fihr (yang berjuluk Quraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Malik;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...uraisy dan menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
An-Nadhr;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...menjadi cikal bakal nama kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Qais;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...a kabilah), bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Kinanah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...bin Malik, bin An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Khuzaimah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...in An-Nadhr (yang namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Mudrikah;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...ng namanya Qais), bin Kinanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Amir;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...inanah, bin Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Ilyas;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...n Khuzaimah, bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Mudhar;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;..., bin Mudrikah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Nizar;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...ah (yang namanya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin...;73-74;1;0.55;
Bagian;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin...;73-74;1;0.55;
Udad;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, b...;73-74;1;0.55;
Hamaisa';PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin...;73-74;1;0.55;
Salaman;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Aw...;73-74;1;0.55;
Aush;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin N...;73-74;1;0.55;
Bauz;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin...;73-74;1;0.55;
Qimwal;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin B...;73-74;1;0.55;
Ubay;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin...;73-74;1;0.55;
Awwam;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bi...;73-74;1;0.55;
Nasyid;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, b...;73-74;1;0.55;
Haza;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim,...;73-74;1;0.55;
Baldas;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy,...;73-74;1;0.55;
Yadlaf;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, b...;73-74;1;0.55;
Thabikh;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin...;73-74;1;0.55;
Jahim;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin...;73-74;1;0.55;
Nahits;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin A...;73-74;1;0.55;
Makhi;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin...;73-74;1;0.55;
Aidh;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, b...;73-74;1;0.55;
Abqar;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar....;73-74;1;0.55;
Ubaid;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsrib...;73-74;1;0.55;
Ad-Da'a;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsribi, bin Yahzan...;73-74;1;0.55;
Hamdan;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsribi, bin Yahzan, bin Yalhan...;73-74;1;0.55;
Sinbar;PERSON;KELUARGA;anak;Ma'ad;PERSON;000016-001;...manya Amir) bin Ilyas, bin Mudhar, bin Nizar, bin Ma'ad bin Bagian kedua: Adnan dan seterusnya, yaitu bin Udad, bin Hamaisa', bin Salaman, bin Aush, bin Bauz, bin Qimwal, bin Ubay, bin Awwam, bin Nasyid, bin Haza, bin Baldas, bin Yadlaf, bin Thabikh, bin Jahim, bin Nahisy, bin Makhi, bin Aidh, bin Abqar, bin Ubaid, bin Ad-Da'a, bin Hamdan, bin Sinbar. bin Yatsribi, bin Yahzan, bin Yalhan, bin Ar'awy...;73-74;1;0.55;
